Version;1
Sampling cycle;200us
Out count;1
Data count;89593
First index;6681978

;OUT02
Display unit;0,001um
Upper limit;500,000um
Lower limit;-500,000um

Trigger count;OUT02(um);
6689111;38,750;GO
6689112;38,750;GO
6689113;38,750;GO
6689114;38,750;GO
6689115;38,750;GO
6689116;38,750;GO
6689117;38,750;GO
6689118;38,750;GO
6689119;38,750;GO
6689120;38,750;GO
6689121;38,750;GO
6689122;38,750;GO
6689123;38,750;GO
6689124;38,750;GO
6689125;38,750;GO
6689126;38,750;GO
6689127;38,750;GO
6689128;38,750;GO
6689129;38,750;GO
6689130;38,750;GO
6689131;38,750;GO
6689132;38,750;GO
6689133;38,750;GO
6689134;38,750;GO
6689135;38,750;GO
6689136;38,750;GO
6689137;38,750;GO
6689138;38,750;GO
6689139;38,750;GO
6689140;38,750;GO
6689141;38,750;GO
6689142;38,750;GO
6689143;38,750;GO
6689144;38,750;GO
6689145;38,750;GO
6689146;38,750;GO
6689147;38,750;GO
6689148;38,750;GO
6689149;38,750;GO
6689150;38,750;GO
6689151;38,750;GO
6689152;38,750;GO
6689153;38,750;GO
6689154;38,750;GO
6689155;38,750;GO
6689156;38,750;GO
6689157;38,750;GO
6689158;38,750;GO
6689159;38,750;GO
6689160;38,750;GO
6689161;38,750;GO
6689162;38,750;GO
6689163;38,750;GO
6689164;38,750;GO
6689165;38,750;GO
6689166;38,750;GO
6689167;38,750;GO
6689168;38,750;GO
6689169;38,750;GO
6689170;38,750;GO
6689171;38,750;GO
6689172;38,750;GO
6689173;38,750;GO
6689174;38,750;GO
6689175;38,750;GO
6689176;38,750;GO
6689177;38,750;GO
6689178;38,750;GO
6689179;38,750;GO
6689180;38,750;GO
6689181;38,750;GO
6689182;38,750;GO
6689183;38,750;GO
6689184;38,750;GO
6689185;38,750;GO
6689186;38,750;GO
6689187;38,750;GO
6689188;38,750;GO
6689189;38,750;GO
6689190;38,750;GO
6689191;38,750;GO
6689192;38,750;GO
6689193;38,750;GO
6689194;38,750;GO
6689195;38,750;GO
6689196;38,750;GO
6689197;38,750;GO
6689198;38,750;GO
6689199;38,750;GO
6689200;38,750;GO
6689201;38,750;GO
6689202;38,750;GO
6689203;38,750;GO
6689204;38,750;GO
6689205;38,750;GO
6689206;38,750;GO
6689207;38,750;GO
6689208;38,750;GO
6689209;38,750;GO
6689210;38,750;GO
6689211;38,750;GO
6689212;38,750;GO
6689213;38,750;GO
6689214;38,750;GO
6689215;38,750;GO
6689216;38,750;GO
6689217;38,750;GO
6689218;38,750;GO
6689219;38,750;GO
6689220;38,750;GO
6689221;38,750;GO
6689222;38,750;GO
6689223;38,750;GO
6689224;38,750;GO
6689225;38,750;GO
6689226;38,750;GO
6689227;38,750;GO
6689228;38,750;GO
6689229;38,750;GO
6689230;38,750;GO
6689231;38,750;GO
6689232;38,750;GO
6689233;38,750;GO
6689234;38,750;GO
6689235;38,750;GO
6689236;38,750;GO
6689237;38,750;GO
6689238;38,750;GO
6689239;38,750;GO
6689240;38,750;GO
6689241;38,750;GO
6689242;38,750;GO
6689243;38,750;GO
6689244;38,750;GO
6689245;38,750;GO
6689246;38,750;GO
6689247;38,750;GO
6689248;38,750;GO
6689249;38,750;GO
6689250;38,750;GO
6689251;38,750;GO
6689252;38,750;GO
6689253;38,750;GO
6689254;38,750;GO
6689255;38,750;GO
6689256;38,750;GO
6689257;38,750;GO
6689258;38,750;GO
6689259;38,750;GO
6689260;38,750;GO
6689261;38,750;GO
6689262;38,750;GO
6689263;38,750;GO
6689264;38,750;GO
6689265;38,750;GO
6689266;38,750;GO
6689267;38,750;GO
6689268;38,750;GO
6689269;38,750;GO
6689270;38,750;GO
6689271;38,750;GO
6689272;38,750;GO
6689273;38,750;GO
6689274;38,750;GO
6689275;38,750;GO
6689276;38,750;GO
6689277;38,750;GO
6689278;38,750;GO
6689279;38,750;GO
6689280;38,750;GO
6689281;38,750;GO
6689282;38,750;GO
6689283;38,750;GO
6689284;38,750;GO
6689285;38,750;GO
6689286;38,750;GO
6689287;38,750;GO
6689288;38,750;GO
6689289;38,750;GO
6689290;38,750;GO
6689291;38,750;GO
6689292;38,750;GO
6689293;38,750;GO
6689294;38,750;GO
6689295;38,750;GO
6689296;38,750;GO
6689297;38,750;GO
6689298;38,750;GO
6689299;38,750;GO
6689300;38,750;GO
6689301;38,750;GO
6689302;38,750;GO
6689303;38,750;GO
6689304;38,750;GO
6689305;38,750;GO
6689306;38,750;GO
6689307;38,750;GO
6689308;38,750;GO
6689309;38,750;GO
6689310;38,750;GO
6689311;38,750;GO
6689312;38,750;GO
6689313;38,750;GO
6689314;38,750;GO
6689315;38,750;GO
6689316;38,750;GO
6689317;38,750;GO
6689318;38,750;GO
6689319;38,750;GO
6689320;38,750;GO
6689321;38,750;GO
6689322;38,750;GO
6689323;38,750;GO
6689324;38,750;GO
6689325;38,750;GO
6689326;38,750;GO
6689327;38,750;GO
6689328;38,750;GO
6689329;38,750;GO
6689330;38,750;GO
6689331;38,750;GO
6689332;38,750;GO
6689333;38,750;GO
6689334;38,750;GO
6689335;38,750;GO
6689336;38,750;GO
6689337;38,750;GO
6689338;38,750;GO
6689339;38,750;GO
6689340;38,750;GO
6689341;38,750;GO
6689342;38,750;GO
6689343;38,750;GO
6689344;38,750;GO
6689345;38,750;GO
6689346;38,750;GO
6689347;38,750;GO
6689348;38,750;GO
6689349;38,750;GO
6689350;38,750;GO
6689351;38,750;GO
6689352;38,750;GO
6689353;38,750;GO
6689354;38,750;GO
6689355;38,750;GO
6689356;38,750;GO
6689357;38,750;GO
6689358;38,750;GO
6689359;38,750;GO
6689360;38,750;GO
6689361;38,750;GO
6689362;38,750;GO
6689363;38,750;GO
6689364;38,750;GO
6689365;38,750;GO
6689366;38,750;GO
6689367;38,750;GO
6689368;38,750;GO
6689369;38,750;GO
6689370;38,750;GO
6689371;38,750;GO
6689372;38,750;GO
6689373;38,750;GO
6689374;38,750;GO
6689375;38,750;GO
6689376;38,750;GO
6689377;38,750;GO
6689378;38,750;GO
6689379;38,750;GO
6689380;38,750;GO
6689381;38,750;GO
6689382;38,750;GO
6689383;38,750;GO
6689384;38,750;GO
6689385;38,750;GO
6689386;38,750;GO
6689387;38,750;GO
6689388;38,750;GO
6689389;38,750;GO
6689390;38,750;GO
6689391;38,750;GO
6689392;38,750;GO
6689393;38,750;GO
6689394;38,750;GO
6689395;38,750;GO
6689396;38,750;GO
6689397;38,750;GO
6689398;38,750;GO
6689399;38,750;GO
6689400;38,750;GO
6689401;38,750;GO
6689402;38,750;GO
6689403;38,750;GO
6689404;38,750;GO
6689405;38,750;GO
6689406;38,750;GO
6689407;38,750;GO
6689408;38,750;GO
6689409;38,750;GO
6689410;38,750;GO
6689411;38,750;GO
6689412;38,750;GO
6689413;38,750;GO
6689414;38,750;GO
6689415;38,750;GO
6689416;38,750;GO
6689417;38,750;GO
6689418;38,750;GO
6689419;38,750;GO
6689420;38,750;GO
6689421;38,750;GO
6689422;38,750;GO
6689423;38,750;GO
6689424;38,750;GO
6689425;38,750;GO
6689426;38,750;GO
6689427;38,750;GO
6689428;38,750;GO
6689429;38,750;GO
6689430;38,750;GO
6689431;38,750;GO
6689432;38,750;GO
6689433;38,750;GO
6689434;38,750;GO
6689435;38,750;GO
6689436;38,750;GO
6689437;38,750;GO
6689438;38,750;GO
6689439;38,750;GO
6689440;38,750;GO
6689441;38,750;GO
6689442;38,750;GO
6689443;38,750;GO
6689444;38,750;GO
6689445;38,750;GO
6689446;38,750;GO
6689447;38,750;GO
6689448;38,750;GO
6689449;38,750;GO
6689450;38,750;GO
6689451;38,750;GO
6689452;38,750;GO
6689453;38,750;GO
6689454;38,750;GO
6689455;38,750;GO
6689456;38,750;GO
6689457;38,750;GO
6689458;38,750;GO
6689459;38,750;GO
6689460;38,750;GO
6689461;38,750;GO
6689462;38,750;GO
6689463;38,750;GO
6689464;38,750;GO
6689465;38,750;GO
6689466;38,750;GO
6689467;38,750;GO
6689468;38,750;GO
6689469;38,750;GO
6689470;38,750;GO
6689471;38,750;GO
6689472;38,750;GO
6689473;38,750;GO
6689474;38,750;GO
6689475;38,750;GO
6689476;38,750;GO
6689477;38,750;GO
6689478;38,750;GO
6689479;38,750;GO
6689480;38,750;GO
6689481;38,750;GO
6689482;38,750;GO
6689483;38,750;GO
6689484;38,750;GO
6689485;39,000;GO
6689486;39,000;GO
6689487;39,000;GO
6689488;39,000;GO
6689489;39,000;GO
6689490;39,000;GO
6689491;39,000;GO
6689492;39,000;GO
6689493;39,000;GO
6689494;39,000;GO
6689495;39,000;GO
6689496;39,000;GO
6689497;39,000;GO
6689498;39,000;GO
6689499;39,000;GO
6689500;39,000;GO
6689501;39,000;GO
6689502;39,000;GO
6689503;39,000;GO
6689504;39,000;GO
6689505;39,000;GO
6689506;39,000;GO
6689507;39,000;GO
6689508;39,000;GO
6689509;39,000;GO
6689510;39,000;GO
6689511;39,000;GO
6689512;39,000;GO
6689513;39,000;GO
6689514;39,000;GO
6689515;39,000;GO
6689516;39,000;GO
6689517;39,000;GO
6689518;39,000;GO
6689519;39,000;GO
6689520;39,000;GO
6689521;39,000;GO
6689522;39,000;GO
6689523;39,000;GO
6689524;39,000;GO
6689525;39,000;GO
6689526;39,000;GO
6689527;39,000;GO
6689528;39,000;GO
6689529;39,000;GO
6689530;39,000;GO
6689531;39,000;GO
6689532;39,000;GO
6689533;39,000;GO
6689534;39,000;GO
6689535;39,000;GO
6689536;39,000;GO
6689537;39,000;GO
6689538;39,000;GO
6689539;39,000;GO
6689540;39,000;GO
6689541;39,000;GO
6689542;38,750;GO
6689543;38,750;GO
6689544;38,750;GO
6689545;38,750;GO
6689546;38,750;GO
6689547;38,750;GO
6689548;38,750;GO
6689549;38,750;GO
6689550;38,750;GO
6689551;38,750;GO
6689552;38,750;GO
6689553;38,750;GO
6689554;38,750;GO
6689555;38,750;GO
6689556;38,750;GO
6689557;38,750;GO
6689558;38,750;GO
6689559;38,750;GO
6689560;38,750;GO
6689561;38,750;GO
6689562;38,750;GO
6689563;38,750;GO
6689564;38,750;GO
6689565;38,750;GO
6689566;38,750;GO
6689567;38,750;GO
6689568;38,750;GO
6689569;38,750;GO
6689570;38,750;GO
6689571;38,750;GO
6689572;38,750;GO
6689573;38,750;GO
6689574;38,750;GO
6689575;38,750;GO
6689576;38,750;GO
6689577;38,750;GO
6689578;38,750;GO
6689579;38,750;GO
6689580;38,750;GO
6689581;38,750;GO
6689582;38,750;GO
6689583;38,750;GO
6689584;38,750;GO
6689585;38,750;GO
6689586;38,750;GO
6689587;38,750;GO
6689588;38,750;GO
6689589;38,750;GO
6689590;38,750;GO
6689591;38,750;GO
6689592;38,750;GO
6689593;38,750;GO
6689594;38,750;GO
6689595;38,750;GO
6689596;38,750;GO
6689597;38,750;GO
6689598;38,750;GO
6689599;38,750;GO
6689600;38,750;GO
6689601;38,750;GO
6689602;38,750;GO
6689603;38,750;GO
6689604;38,750;GO
6689605;38,750;GO
6689606;38,750;GO
6689607;38,750;GO
6689608;38,750;GO
6689609;38,750;GO
6689610;38,750;GO
6689611;38,750;GO
6689612;38,750;GO
6689613;38,750;GO
6689614;38,750;GO
6689615;38,750;GO
6689616;38,750;GO
6689617;38,750;GO
6689618;38,750;GO
6689619;38,750;GO
6689620;38,750;GO
6689621;38,750;GO
6689622;38,750;GO
6689623;38,750;GO
6689624;38,750;GO
6689625;38,750;GO
6689626;38,750;GO
6689627;38,750;GO
6689628;38,750;GO
6689629;38,750;GO
6689630;38,750;GO
6689631;38,750;GO
6689632;38,750;GO
6689633;38,750;GO
6689634;38,750;GO
6689635;38,750;GO
6689636;38,750;GO
6689637;38,750;GO
6689638;38,750;GO
6689639;38,750;GO
6689640;38,750;GO
6689641;38,750;GO
6689642;38,750;GO
6689643;38,750;GO
6689644;38,750;GO
6689645;38,750;GO
6689646;38,750;GO
6689647;38,750;GO
6689648;38,750;GO
6689649;38,750;GO
6689650;38,750;GO
6689651;38,750;GO
6689652;38,750;GO
6689653;38,750;GO
6689654;38,750;GO
6689655;38,750;GO
6689656;38,750;GO
6689657;38,750;GO
6689658;38,750;GO
6689659;38,750;GO
6689660;38,750;GO
6689661;38,750;GO
6689662;38,750;GO
6689663;38,750;GO
6689664;38,750;GO
6689665;38,750;GO
6689666;38,750;GO
6689667;38,750;GO
6689668;38,750;GO
6689669;38,750;GO
6689670;38,750;GO
6689671;38,750;GO
6689672;38,750;GO
6689673;38,750;GO
6689674;38,750;GO
6689675;38,750;GO
6689676;38,750;GO
6689677;38,750;GO
6689678;38,750;GO
6689679;38,750;GO
6689680;38,750;GO
6689681;38,750;GO
6689682;38,750;GO
6689683;38,750;GO
6689684;38,750;GO
6689685;38,750;GO
6689686;38,750;GO
6689687;38,750;GO
6689688;38,750;GO
6689689;38,750;GO
6689690;38,750;GO
6689691;38,750;GO
6689692;38,750;GO
6689693;38,750;GO
6689694;38,750;GO
6689695;38,750;GO
6689696;38,750;GO
6689697;38,750;GO
6689698;38,750;GO
6689699;38,750;GO
6689700;38,750;GO
6689701;38,750;GO
6689702;38,750;GO
6689703;38,750;GO
6689704;38,750;GO
6689705;38,750;GO
6689706;38,750;GO
6689707;38,750;GO
6689708;38,750;GO
6689709;38,750;GO
6689710;38,750;GO
6689711;38,750;GO
6689712;38,750;GO
6689713;38,750;GO
6689714;38,750;GO
6689715;38,750;GO
6689716;38,750;GO
6689717;38,750;GO
6689718;38,750;GO
6689719;38,750;GO
6689720;38,750;GO
6689721;38,750;GO
6689722;38,750;GO
6689723;38,750;GO
6689724;38,750;GO
6689725;38,750;GO
6689726;38,750;GO
6689727;38,750;GO
6689728;38,750;GO
6689729;38,750;GO
6689730;38,750;GO
6689731;38,750;GO
6689732;38,750;GO
6689733;38,750;GO
6689734;38,750;GO
6689735;38,750;GO
6689736;38,750;GO
6689737;38,750;GO
6689738;38,750;GO
6689739;38,750;GO
6689740;38,750;GO
6689741;38,750;GO
6689742;38,750;GO
6689743;38,750;GO
6689744;38,750;GO
6689745;38,750;GO
6689746;38,750;GO
6689747;38,750;GO
6689748;38,750;GO
6689749;38,750;GO
6689750;38,750;GO
6689751;38,750;GO
6689752;38,750;GO
6689753;38,750;GO
6689754;38,750;GO
6689755;38,750;GO
6689756;38,750;GO
6689757;38,750;GO
6689758;38,750;GO
6689759;38,750;GO
6689760;38,750;GO
6689761;38,750;GO
6689762;38,750;GO
6689763;38,750;GO
6689764;38,750;GO
6689765;38,750;GO
6689766;38,750;GO
6689767;38,750;GO
6689768;38,750;GO
6689769;38,750;GO
6689770;38,750;GO
6689771;38,750;GO
6689772;38,750;GO
6689773;38,750;GO
6689774;38,750;GO
6689775;38,750;GO
6689776;38,750;GO
6689777;38,750;GO
6689778;38,750;GO
6689779;38,750;GO
6689780;38,750;GO
6689781;38,750;GO
6689782;38,750;GO
6689783;38,750;GO
6689784;38,750;GO
6689785;38,750;GO
6689786;38,750;GO
6689787;38,750;GO
6689788;38,750;GO
6689789;38,750;GO
6689790;38,750;GO
6689791;38,750;GO
6689792;38,750;GO
6689793;38,750;GO
6689794;38,750;GO
6689795;38,750;GO
6689796;38,750;GO
6689797;38,750;GO
6689798;38,750;GO
6689799;38,750;GO
6689800;38,750;GO
6689801;38,750;GO
6689802;38,750;GO
6689803;38,750;GO
6689804;38,750;GO
6689805;38,750;GO
6689806;38,750;GO
6689807;38,750;GO
6689808;38,750;GO
6689809;38,750;GO
6689810;38,750;GO
6689811;38,750;GO
6689812;38,750;GO
6689813;38,750;GO
6689814;38,750;GO
6689815;38,750;GO
6689816;38,750;GO
6689817;38,750;GO
6689818;38,750;GO
6689819;38,750;GO
6689820;38,750;GO
6689821;38,750;GO
6689822;38,750;GO
6689823;38,750;GO
6689824;38,750;GO
6689825;38,750;GO
6689826;38,750;GO
6689827;38,750;GO
6689828;38,750;GO
6689829;38,750;GO
6689830;38,750;GO
6689831;38,500;GO
6689832;38,500;GO
6689833;38,500;GO
6689834;38,500;GO
6689835;38,500;GO
6689836;38,500;GO
6689837;38,500;GO
6689838;38,500;GO
6689839;38,500;GO
6689840;38,500;GO
6689841;38,500;GO
6689842;38,500;GO
6689843;38,500;GO
6689844;38,500;GO
6689845;38,500;GO
6689846;38,500;GO
6689847;38,500;GO
6689848;38,500;GO
6689849;38,500;GO
6689850;38,500;GO
6689851;38,500;GO
6689852;38,500;GO
6689853;38,500;GO
6689854;38,500;GO
6689855;38,500;GO
6689856;38,500;GO
6689857;38,500;GO
6689858;38,500;GO
6689859;38,500;GO
6689860;38,500;GO
6689861;38,500;GO
6689862;38,500;GO
6689863;38,500;GO
6689864;38,500;GO
6689865;38,500;GO
6689866;38,500;GO
6689867;38,500;GO
6689868;38,500;GO
6689869;38,500;GO
6689870;38,500;GO
6689871;38,500;GO
6689872;38,500;GO
6689873;38,500;GO
6689874;38,500;GO
6689875;38,500;GO
6689876;38,500;GO
6689877;38,500;GO
6689878;38,500;GO
6689879;38,500;GO
6689880;38,500;GO
6689881;38,500;GO
6689882;38,500;GO
6689883;38,500;GO
6689884;38,500;GO
6689885;38,500;GO
6689886;38,500;GO
6689887;38,500;GO
6689888;38,500;GO
6689889;38,500;GO
6689890;38,500;GO
6689891;38,500;GO
6689892;38,500;GO
6689893;38,500;GO
6689894;38,500;GO
6689895;38,500;GO
6689896;38,500;GO
6689897;38,500;GO
6689898;38,500;GO
6689899;38,500;GO
6689900;38,500;GO
6689901;38,500;GO
6689902;38,500;GO
6689903;38,500;GO
6689904;38,500;GO
6689905;38,500;GO
6689906;38,500;GO
6689907;38,500;GO
6689908;38,500;GO
6689909;38,500;GO
6689910;38,500;GO
6689911;38,500;GO
6689912;38,500;GO
6689913;38,500;GO
6689914;38,500;GO
6689915;38,500;GO
6689916;38,500;GO
6689917;38,500;GO
6689918;38,500;GO
6689919;38,500;GO
6689920;38,500;GO
6689921;38,500;GO
6689922;38,500;GO
6689923;38,500;GO
6689924;38,500;GO
6689925;38,500;GO
6689926;38,500;GO
6689927;38,500;GO
6689928;38,500;GO
6689929;38,500;GO
6689930;38,500;GO
6689931;38,500;GO
6689932;38,500;GO
6689933;38,500;GO
6689934;38,500;GO
6689935;38,500;GO
6689936;38,500;GO
6689937;38,500;GO
6689938;38,500;GO
6689939;38,500;GO
6689940;38,500;GO
6689941;38,500;GO
6689942;38,500;GO
6689943;38,500;GO
6689944;38,500;GO
6689945;38,500;GO
6689946;38,500;GO
6689947;38,500;GO
6689948;38,500;GO
6689949;38,500;GO
6689950;38,500;GO
6689951;38,500;GO
6689952;38,500;GO
6689953;38,500;GO
6689954;38,500;GO
6689955;38,500;GO
6689956;38,500;GO
6689957;38,500;GO
6689958;38,500;GO
6689959;38,500;GO
6689960;38,500;GO
6689961;38,500;GO
6689962;38,500;GO
6689963;38,500;GO
6689964;38,500;GO
6689965;38,500;GO
6689966;38,500;GO
6689967;38,500;GO
6689968;38,500;GO
6689969;38,500;GO
6689970;38,500;GO
6689971;38,500;GO
6689972;38,500;GO
6689973;38,500;GO
6689974;38,500;GO
6689975;38,500;GO
6689976;38,500;GO
6689977;38,500;GO
6689978;38,500;GO
6689979;38,500;GO
6689980;38,500;GO
6689981;38,500;GO
6689982;38,500;GO
6689983;38,500;GO
6689984;38,500;GO
6689985;38,500;GO
6689986;38,500;GO
6689987;38,500;GO
6689988;38,500;GO
6689989;38,500;GO
6689990;38,500;GO
6689991;38,500;GO
6689992;38,500;GO
6689993;38,500;GO
6689994;38,500;GO
6689995;38,500;GO
6689996;38,500;GO
6689997;38,500;GO
6689998;38,500;GO
6689999;38,500;GO
6690000;38,500;GO
6690001;38,500;GO
6690002;38,500;GO
6690003;38,500;GO
6690004;38,500;GO
6690005;38,500;GO
6690006;38,500;GO
6690007;38,500;GO
6690008;38,500;GO
6690009;38,500;GO
6690010;38,500;GO
6690011;38,500;GO
6690012;38,500;GO
6690013;38,500;GO
6690014;38,500;GO
6690015;38,500;GO
6690016;38,500;GO
6690017;38,500;GO
6690018;38,500;GO
6690019;38,500;GO
6690020;38,500;GO
6690021;38,500;GO
6690022;38,500;GO
6690023;38,500;GO
6690024;38,500;GO
6690025;38,500;GO
6690026;38,500;GO
6690027;38,500;GO
6690028;38,500;GO
6690029;38,500;GO
6690030;38,500;GO
6690031;38,500;GO
6690032;38,500;GO
6690033;38,500;GO
6690034;38,500;GO
6690035;38,500;GO
6690036;38,500;GO
6690037;38,500;GO
6690038;38,500;GO
6690039;38,500;GO
6690040;38,500;GO
6690041;38,500;GO
6690042;38,500;GO
6690043;38,500;GO
6690044;38,500;GO
6690045;38,500;GO
6690046;38,500;GO
6690047;38,500;GO
6690048;38,500;GO
6690049;38,500;GO
6690050;38,500;GO
6690051;38,500;GO
6690052;38,500;GO
6690053;38,500;GO
6690054;38,500;GO
6690055;38,500;GO
6690056;38,500;GO
6690057;38,500;GO
6690058;38,500;GO
6690059;38,500;GO
6690060;38,500;GO
6690061;38,500;GO
6690062;38,500;GO
6690063;38,500;GO
6690064;38,500;GO
6690065;38,500;GO
6690066;38,500;GO
6690067;38,500;GO
6690068;38,500;GO
6690069;38,500;GO
6690070;38,500;GO
6690071;38,500;GO
6690072;38,500;GO
6690073;38,500;GO
6690074;38,500;GO
6690075;38,500;GO
6690076;38,500;GO
6690077;38,500;GO
6690078;38,500;GO
6690079;38,500;GO
6690080;38,500;GO
6690081;38,500;GO
6690082;38,500;GO
6690083;38,500;GO
6690084;38,500;GO
6690085;38,500;GO
6690086;38,500;GO
6690087;38,500;GO
6690088;38,500;GO
6690089;38,500;GO
6690090;38,500;GO
6690091;38,500;GO
6690092;38,500;GO
6690093;38,500;GO
6690094;38,500;GO
6690095;38,500;GO
6690096;38,500;GO
6690097;38,500;GO
6690098;38,500;GO
6690099;38,500;GO
6690100;38,500;GO
6690101;38,500;GO
6690102;38,500;GO
6690103;38,500;GO
6690104;38,500;GO
6690105;38,500;GO
6690106;38,500;GO
6690107;38,500;GO
6690108;38,500;GO
6690109;38,500;GO
6690110;38,500;GO
6690111;38,500;GO
6690112;38,500;GO
6690113;38,500;GO
6690114;38,500;GO
6690115;38,500;GO
6690116;38,500;GO
6690117;38,500;GO
6690118;38,500;GO
6690119;38,500;GO
6690120;38,500;GO
6690121;38,500;GO
6690122;38,500;GO
6690123;38,500;GO
6690124;38,500;GO
6690125;38,500;GO
6690126;38,500;GO
6690127;38,500;GO
6690128;38,500;GO
6690129;38,500;GO
6690130;38,500;GO
6690131;38,500;GO
6690132;38,500;GO
6690133;38,500;GO
6690134;38,500;GO
6690135;38,500;GO
6690136;38,500;GO
6690137;38,500;GO
6690138;38,500;GO
6690139;38,500;GO
6690140;38,500;GO
6690141;38,500;GO
6690142;38,500;GO
6690143;38,500;GO
6690144;38,500;GO
6690145;38,500;GO
6690146;38,500;GO
6690147;38,500;GO
6690148;38,500;GO
6690149;38,500;GO
6690150;38,500;GO
6690151;38,500;GO
6690152;38,500;GO
6690153;38,250;GO
6690154;38,250;GO
6690155;38,250;GO
6690156;38,250;GO
6690157;38,250;GO
6690158;38,250;GO
6690159;38,250;GO
6690160;38,250;GO
6690161;38,250;GO
6690162;38,250;GO
6690163;38,250;GO
6690164;38,250;GO
6690165;38,250;GO
6690166;38,250;GO
6690167;38,250;GO
6690168;38,250;GO
6690169;38,250;GO
6690170;38,250;GO
6690171;38,250;GO
6690172;38,250;GO
6690173;38,250;GO
6690174;38,250;GO
6690175;38,250;GO
6690176;38,250;GO
6690177;38,250;GO
6690178;38,250;GO
6690179;38,250;GO
6690180;38,250;GO
6690181;38,250;GO
6690182;38,250;GO
6690183;38,250;GO
6690184;38,250;GO
6690185;38,250;GO
6690186;38,250;GO
6690187;38,250;GO
6690188;38,250;GO
6690189;38,250;GO
6690190;38,250;GO
6690191;38,250;GO
6690192;38,250;GO
6690193;38,250;GO
6690194;38,250;GO
6690195;38,250;GO
6690196;38,250;GO
6690197;38,250;GO
6690198;38,250;GO
6690199;38,250;GO
6690200;38,250;GO
6690201;38,250;GO
6690202;38,250;GO
6690203;38,250;GO
6690204;38,250;GO
6690205;38,250;GO
6690206;38,250;GO
6690207;38,250;GO
6690208;38,250;GO
6690209;38,250;GO
6690210;38,250;GO
6690211;38,250;GO
6690212;38,250;GO
6690213;38,250;GO
6690214;38,250;GO
6690215;38,250;GO
6690216;38,250;GO
6690217;38,250;GO
6690218;38,250;GO
6690219;38,250;GO
6690220;38,250;GO
6690221;38,250;GO
6690222;38,250;GO
6690223;38,250;GO
6690224;38,250;GO
6690225;38,250;GO
6690226;38,250;GO
6690227;38,250;GO
6690228;38,250;GO
6690229;38,250;GO
6690230;38,250;GO
6690231;38,250;GO
6690232;38,250;GO
6690233;38,250;GO
6690234;38,250;GO
6690235;38,250;GO
6690236;38,250;GO
6690237;38,250;GO
6690238;38,250;GO
6690239;38,250;GO
6690240;38,250;GO
6690241;38,250;GO
6690242;38,250;GO
6690243;38,250;GO
6690244;38,250;GO
6690245;38,250;GO
6690246;38,250;GO
6690247;38,250;GO
6690248;38,250;GO
6690249;38,250;GO
6690250;38,250;GO
6690251;38,250;GO
6690252;38,250;GO
6690253;38,250;GO
6690254;38,250;GO
6690255;38,250;GO
6690256;38,250;GO
6690257;38,250;GO
6690258;38,250;GO
6690259;38,250;GO
6690260;38,250;GO
6690261;38,250;GO
6690262;38,250;GO
6690263;38,250;GO
6690264;38,250;GO
6690265;38,250;GO
6690266;38,250;GO
6690267;38,250;GO
6690268;38,250;GO
6690269;38,250;GO
6690270;38,250;GO
6690271;38,250;GO
6690272;38,250;GO
6690273;38,250;GO
6690274;38,250;GO
6690275;38,250;GO
6690276;38,250;GO
6690277;38,250;GO
6690278;38,250;GO
6690279;38,250;GO
6690280;38,250;GO
6690281;38,250;GO
6690282;38,250;GO
6690283;38,250;GO
6690284;38,250;GO
6690285;38,250;GO
6690286;38,250;GO
6690287;38,250;GO
6690288;38,250;GO
6690289;38,250;GO
6690290;38,250;GO
6690291;38,250;GO
6690292;38,250;GO
6690293;38,250;GO
6690294;38,250;GO
6690295;38,250;GO
6690296;38,250;GO
6690297;38,250;GO
6690298;38,250;GO
6690299;38,250;GO
6690300;38,250;GO
6690301;38,250;GO
6690302;38,250;GO
6690303;38,250;GO
6690304;38,250;GO
6690305;38,250;GO
6690306;38,250;GO
6690307;38,250;GO
6690308;38,250;GO
6690309;38,250;GO
6690310;38,250;GO
6690311;38,250;GO
6690312;38,250;GO
6690313;38,250;GO
6690314;38,250;GO
6690315;38,250;GO
6690316;38,250;GO
6690317;38,250;GO
6690318;38,250;GO
6690319;38,250;GO
6690320;38,250;GO
6690321;38,250;GO
6690322;38,250;GO
6690323;38,250;GO
6690324;38,250;GO
6690325;38,250;GO
6690326;38,250;GO
6690327;38,250;GO
6690328;38,250;GO
6690329;38,250;GO
6690330;38,250;GO
6690331;38,250;GO
6690332;38,250;GO
6690333;38,250;GO
6690334;38,250;GO
6690335;38,250;GO
6690336;38,250;GO
6690337;38,250;GO
6690338;38,250;GO
6690339;38,250;GO
6690340;38,250;GO
6690341;38,250;GO
6690342;38,250;GO
6690343;38,250;GO
6690344;38,250;GO
6690345;38,250;GO
6690346;38,250;GO
6690347;38,250;GO
6690348;38,250;GO
6690349;38,250;GO
6690350;38,250;GO
6690351;38,250;GO
6690352;38,250;GO
6690353;38,250;GO
6690354;38,250;GO
6690355;38,250;GO
6690356;38,250;GO
6690357;38,250;GO
6690358;38,250;GO
6690359;38,250;GO
6690360;38,250;GO
6690361;38,250;GO
6690362;38,250;GO
6690363;38,250;GO
6690364;38,250;GO
6690365;38,250;GO
6690366;38,250;GO
6690367;38,250;GO
6690368;38,250;GO
6690369;38,250;GO
6690370;38,250;GO
6690371;38,250;GO
6690372;38,250;GO
6690373;38,250;GO
6690374;38,250;GO
