Version;1
Sampling cycle;200us
Out count;1
Data count;89421
First index;995806

;OUT02
Display unit;0,001um
Upper limit;500,000um
Lower limit;-500,000um

Trigger count;OUT02(um);
1011221;-22,750;GO
1011222;-22,750;GO
1011223;-22,750;GO
1011224;-22,750;GO
1011225;-22,750;GO
1011226;-22,750;GO
1011227;-22,750;GO
1011228;-22,750;GO
1011229;-22,750;GO
1011230;-22,750;GO
1011231;-22,750;GO
1011232;-22,750;GO
1011233;-22,750;GO
1011234;-22,750;GO
1011235;-22,750;GO
1011236;-22,750;GO
1011237;-22,750;GO
1011238;-22,750;GO
1011239;-22,750;GO
1011240;-22,750;GO
1011241;-22,750;GO
1011242;-22,750;GO
1011243;-22,750;GO
1011244;-22,750;GO
1011245;-22,750;GO
1011246;-22,750;GO
1011247;-22,750;GO
1011248;-22,750;GO
1011249;-22,750;GO
1011250;-22,750;GO
1011251;-22,750;GO
1011252;-22,750;GO
1011253;-22,750;GO
1011254;-22,750;GO
1011255;-22,750;GO
1011256;-22,750;GO
1011257;-22,750;GO
1011258;-22,750;GO
1011259;-22,750;GO
1011260;-22,750;GO
1011261;-22,750;GO
1011262;-22,750;GO
1011263;-22,750;GO
1011264;-22,750;GO
1011265;-22,750;GO
1011266;-22,750;GO
1011267;-22,750;GO
1011268;-22,750;GO
1011269;-22,750;GO
1011270;-22,750;GO
1011271;-22,750;GO
1011272;-22,750;GO
1011273;-22,750;GO
1011274;-22,750;GO
1011275;-22,750;GO
1011276;-22,750;GO
1011277;-22,750;GO
1011278;-22,750;GO
1011279;-22,750;GO
1011280;-22,750;GO
1011281;-22,750;GO
1011282;-22,750;GO
1011283;-22,750;GO
1011284;-22,750;GO
1011285;-22,750;GO
1011286;-22,750;GO
1011287;-22,750;GO
1011288;-22,750;GO
1011289;-22,750;GO
1011290;-22,750;GO
1011291;-22,750;GO
1011292;-22,750;GO
1011293;-22,750;GO
1011294;-22,750;GO
1011295;-22,750;GO
1011296;-22,750;GO
1011297;-22,750;GO
1011298;-22,750;GO
1011299;-22,750;GO
1011300;-22,750;GO
1011301;-22,750;GO
1011302;-22,750;GO
1011303;-22,750;GO
1011304;-22,750;GO
1011305;-22,750;GO
1011306;-22,750;GO
1011307;-22,750;GO
1011308;-22,750;GO
1011309;-22,750;GO
1011310;-22,750;GO
1011311;-22,750;GO
1011312;-22,750;GO
1011313;-22,750;GO
1011314;-22,750;GO
1011315;-22,750;GO
1011316;-22,750;GO
1011317;-22,750;GO
1011318;-22,750;GO
1011319;-22,750;GO
1011320;-22,750;GO
1011321;-22,750;GO
1011322;-22,750;GO
1011323;-22,750;GO
1011324;-22,750;GO
1011325;-22,750;GO
1011326;-22,750;GO
1011327;-22,750;GO
1011328;-22,750;GO
1011329;-22,750;GO
1011330;-22,750;GO
1011331;-22,750;GO
1011332;-22,750;GO
1011333;-22,750;GO
1011334;-22,750;GO
1011335;-22,750;GO
1011336;-22,750;GO
1011337;-22,750;GO
1011338;-22,750;GO
1011339;-22,750;GO
1011340;-22,750;GO
1011341;-22,750;GO
1011342;-22,750;GO
1011343;-22,750;GO
1011344;-22,750;GO
1011345;-22,750;GO
1011346;-22,750;GO
1011347;-22,750;GO
1011348;-22,750;GO
1011349;-22,750;GO
1011350;-22,750;GO
1011351;-22,750;GO
1011352;-22,750;GO
1011353;-22,750;GO
1011354;-22,750;GO
1011355;-22,750;GO
1011356;-22,750;GO
1011357;-22,750;GO
1011358;-22,750;GO
1011359;-22,750;GO
1011360;-22,750;GO
1011361;-22,750;GO
1011362;-22,750;GO
1011363;-22,750;GO
1011364;-22,750;GO
1011365;-22,750;GO
1011366;-22,750;GO
1011367;-22,750;GO
1011368;-22,750;GO
1011369;-22,750;GO
1011370;-22,750;GO
1011371;-22,750;GO
1011372;-22,750;GO
1011373;-22,750;GO
1011374;-22,750;GO
1011375;-22,750;GO
1011376;-22,750;GO
1011377;-22,750;GO
1011378;-22,750;GO
1011379;-22,750;GO
1011380;-22,750;GO
1011381;-22,750;GO
1011382;-22,750;GO
1011383;-22,750;GO
1011384;-22,750;GO
1011385;-22,750;GO
1011386;-22,750;GO
1011387;-22,750;GO
1011388;-22,750;GO
1011389;-22,750;GO
1011390;-22,750;GO
1011391;-22,750;GO
1011392;-22,750;GO
1011393;-22,750;GO
1011394;-22,750;GO
1011395;-22,750;GO
1011396;-22,750;GO
1011397;-22,750;GO
1011398;-22,750;GO
1011399;-22,750;GO
1011400;-22,750;GO
1011401;-22,750;GO
1011402;-22,750;GO
1011403;-22,750;GO
1011404;-22,750;GO
1011405;-22,750;GO
1011406;-22,750;GO
1011407;-22,750;GO
1011408;-22,750;GO
1011409;-22,750;GO
1011410;-22,750;GO
1011411;-22,750;GO
1011412;-22,750;GO
1011413;-22,750;GO
1011414;-22,750;GO
1011415;-22,750;GO
1011416;-22,750;GO
1011417;-22,750;GO
1011418;-22,750;GO
1011419;-22,750;GO
1011420;-22,750;GO
1011421;-22,750;GO
1011422;-22,750;GO
1011423;-22,750;GO
1011424;-22,750;GO
1011425;-22,750;GO
1011426;-22,750;GO
1011427;-22,750;GO
1011428;-22,750;GO
1011429;-22,750;GO
1011430;-22,750;GO
1011431;-22,750;GO
1011432;-22,750;GO
1011433;-22,750;GO
1011434;-22,750;GO
1011435;-22,750;GO
1011436;-22,750;GO
1011437;-22,750;GO
1011438;-22,750;GO
1011439;-22,750;GO
1011440;-22,750;GO
1011441;-22,750;GO
1011442;-22,750;GO
1011443;-22,750;GO
1011444;-22,750;GO
1011445;-22,750;GO
1011446;-22,750;GO
1011447;-22,750;GO
1011448;-22,750;GO
1011449;-22,750;GO
1011450;-22,750;GO
1011451;-22,750;GO
1011452;-22,750;GO
1011453;-22,750;GO
1011454;-22,750;GO
1011455;-22,750;GO
1011456;-22,750;GO
1011457;-22,750;GO
1011458;-22,750;GO
1011459;-22,750;GO
1011460;-22,750;GO
1011461;-22,750;GO
1011462;-22,750;GO
1011463;-22,750;GO
1011464;-22,750;GO
1011465;-22,750;GO
1011466;-22,750;GO
1011467;-22,750;GO
1011468;-22,750;GO
1011469;-22,750;GO
1011470;-22,750;GO
1011471;-22,750;GO
1011472;-22,750;GO
1011473;-22,750;GO
1011474;-22,750;GO
1011475;-22,750;GO
1011476;-22,750;GO
1011477;-22,750;GO
1011478;-22,750;GO
1011479;-22,750;GO
1011480;-22,750;GO
1011481;-22,750;GO
1011482;-22,750;GO
1011483;-22,750;GO
1011484;-22,750;GO
1011485;-22,750;GO
1011486;-22,750;GO
1011487;-22,750;GO
1011488;-22,750;GO
1011489;-22,750;GO
1011490;-22,750;GO
1011491;-22,750;GO
1011492;-22,750;GO
1011493;-22,750;GO
1011494;-22,750;GO
1011495;-22,750;GO
1011496;-22,750;GO
1011497;-22,750;GO
1011498;-22,750;GO
1011499;-22,750;GO
1011500;-22,750;GO
1011501;-22,750;GO
1011502;-22,750;GO
1011503;-22,750;GO
1011504;-22,750;GO
1011505;-22,750;GO
1011506;-22,750;GO
1011507;-22,750;GO
1011508;-22,750;GO
1011509;-23,000;GO
1011510;-23,000;GO
1011511;-23,000;GO
1011512;-23,000;GO
1011513;-23,000;GO
1011514;-23,000;GO
1011515;-23,000;GO
1011516;-23,000;GO
1011517;-23,000;GO
1011518;-23,000;GO
1011519;-23,000;GO
1011520;-23,000;GO
1011521;-23,000;GO
1011522;-23,000;GO
1011523;-23,000;GO
1011524;-23,000;GO
1011525;-23,000;GO
1011526;-23,000;GO
1011527;-23,000;GO
1011528;-23,000;GO
1011529;-23,000;GO
1011530;-23,000;GO
1011531;-23,000;GO
1011532;-23,000;GO
1011533;-23,000;GO
1011534;-23,000;GO
1011535;-23,000;GO
1011536;-23,000;GO
1011537;-23,000;GO
1011538;-23,000;GO
1011539;-23,000;GO
1011540;-23,000;GO
1011541;-23,000;GO
1011542;-23,000;GO
1011543;-23,000;GO
1011544;-23,000;GO
1011545;-23,000;GO
1011546;-23,000;GO
1011547;-23,000;GO
1011548;-23,000;GO
1011549;-23,000;GO
1011550;-23,000;GO
1011551;-23,000;GO
1011552;-23,000;GO
1011553;-23,000;GO
1011554;-23,000;GO
1011555;-23,000;GO
1011556;-23,000;GO
1011557;-23,000;GO
1011558;-23,000;GO
1011559;-23,000;GO
1011560;-23,000;GO
1011561;-23,000;GO
1011562;-23,000;GO
1011563;-23,000;GO
1011564;-23,000;GO
1011565;-23,000;GO
1011566;-23,000;GO
1011567;-23,000;GO
1011568;-23,000;GO
1011569;-23,000;GO
1011570;-23,000;GO
1011571;-23,000;GO
1011572;-23,000;GO
1011573;-23,000;GO
1011574;-23,000;GO
1011575;-23,000;GO
1011576;-23,000;GO
1011577;-23,000;GO
1011578;-23,000;GO
1011579;-23,000;GO
1011580;-23,000;GO
1011581;-23,000;GO
1011582;-23,000;GO
1011583;-23,000;GO
1011584;-23,000;GO
1011585;-23,000;GO
1011586;-23,000;GO
1011587;-23,000;GO
1011588;-23,000;GO
1011589;-23,000;GO
1011590;-23,000;GO
1011591;-23,000;GO
1011592;-23,000;GO
1011593;-23,000;GO
1011594;-23,000;GO
1011595;-23,000;GO
1011596;-23,000;GO
1011597;-23,000;GO
1011598;-23,000;GO
1011599;-23,000;GO
1011600;-23,000;GO
1011601;-23,000;GO
1011602;-23,000;GO
1011603;-23,000;GO
1011604;-23,000;GO
1011605;-23,000;GO
1011606;-23,000;GO
1011607;-23,000;GO
1011608;-23,000;GO
1011609;-23,000;GO
1011610;-23,000;GO
1011611;-23,000;GO
1011612;-23,000;GO
1011613;-23,000;GO
1011614;-23,000;GO
1011615;-23,000;GO
1011616;-23,000;GO
1011617;-23,000;GO
1011618;-23,000;GO
1011619;-23,000;GO
1011620;-23,000;GO
1011621;-23,000;GO
1011622;-23,000;GO
1011623;-23,000;GO
1011624;-23,000;GO
1011625;-23,000;GO
1011626;-23,000;GO
1011627;-23,000;GO
1011628;-23,000;GO
1011629;-23,000;GO
1011630;-23,000;GO
1011631;-23,000;GO
1011632;-23,000;GO
1011633;-23,000;GO
1011634;-23,000;GO
1011635;-23,000;GO
1011636;-23,000;GO
1011637;-23,000;GO
1011638;-23,000;GO
1011639;-23,000;GO
1011640;-23,000;GO
1011641;-23,000;GO
1011642;-23,000;GO
1011643;-23,000;GO
1011644;-23,000;GO
1011645;-23,000;GO
1011646;-23,000;GO
1011647;-23,000;GO
1011648;-23,000;GO
1011649;-23,000;GO
1011650;-23,000;GO
1011651;-23,000;GO
1011652;-23,000;GO
1011653;-23,000;GO
1011654;-23,000;GO
1011655;-23,000;GO
1011656;-23,000;GO
1011657;-23,000;GO
1011658;-23,000;GO
1011659;-23,000;GO
1011660;-23,000;GO
1011661;-23,000;GO
1011662;-23,000;GO
1011663;-23,000;GO
1011664;-23,000;GO
1011665;-23,000;GO
1011666;-23,000;GO
1011667;-23,000;GO
1011668;-23,000;GO
1011669;-23,000;GO
1011670;-23,000;GO
1011671;-23,000;GO
1011672;-23,000;GO
1011673;-23,000;GO
1011674;-23,000;GO
1011675;-23,000;GO
1011676;-23,000;GO
1011677;-23,000;GO
1011678;-23,000;GO
1011679;-23,000;GO
1011680;-23,000;GO
1011681;-23,000;GO
1011682;-23,000;GO
1011683;-23,000;GO
1011684;-23,000;GO
1011685;-23,000;GO
1011686;-23,000;GO
1011687;-23,000;GO
1011688;-23,000;GO
1011689;-23,000;GO
1011690;-23,000;GO
1011691;-23,000;GO
1011692;-23,000;GO
1011693;-23,000;GO
1011694;-23,000;GO
1011695;-23,000;GO
1011696;-23,000;GO
1011697;-23,000;GO
1011698;-23,000;GO
1011699;-23,000;GO
1011700;-23,000;GO
1011701;-23,000;GO
1011702;-23,000;GO
1011703;-23,000;GO
1011704;-23,000;GO
1011705;-23,000;GO
1011706;-23,000;GO
1011707;-23,000;GO
1011708;-23,000;GO
1011709;-23,000;GO
1011710;-23,000;GO
1011711;-23,000;GO
1011712;-23,000;GO
1011713;-23,000;GO
1011714;-23,000;GO
1011715;-23,000;GO
1011716;-23,000;GO
1011717;-23,000;GO
1011718;-23,000;GO
1011719;-23,000;GO
1011720;-23,000;GO
1011721;-23,000;GO
1011722;-23,000;GO
1011723;-23,000;GO
1011724;-23,000;GO
1011725;-23,000;GO
1011726;-23,000;GO
1011727;-23,000;GO
1011728;-23,000;GO
1011729;-23,000;GO
1011730;-23,000;GO
1011731;-23,000;GO
1011732;-23,000;GO
1011733;-23,000;GO
1011734;-23,000;GO
1011735;-23,000;GO
1011736;-23,000;GO
1011737;-23,000;GO
1011738;-23,000;GO
1011739;-23,000;GO
1011740;-23,000;GO
1011741;-23,000;GO
1011742;-23,000;GO
1011743;-23,000;GO
1011744;-23,000;GO
1011745;-23,000;GO
1011746;-23,000;GO
1011747;-23,000;GO
1011748;-23,000;GO
1011749;-23,000;GO
1011750;-23,000;GO
1011751;-23,000;GO
1011752;-23,000;GO
1011753;-23,000;GO
1011754;-23,000;GO
1011755;-23,000;GO
1011756;-23,000;GO
1011757;-23,000;GO
1011758;-23,000;GO
1011759;-23,000;GO
1011760;-23,000;GO
1011761;-23,000;GO
1011762;-23,000;GO
1011763;-23,000;GO
1011764;-23,000;GO
1011765;-23,000;GO
1011766;-23,000;GO
1011767;-23,000;GO
1011768;-23,000;GO
1011769;-23,000;GO
1011770;-23,000;GO
1011771;-23,000;GO
1011772;-23,000;GO
1011773;-23,000;GO
1011774;-23,000;GO
1011775;-23,000;GO
1011776;-23,000;GO
1011777;-23,000;GO
1011778;-23,000;GO
1011779;-23,000;GO
1011780;-23,000;GO
1011781;-23,000;GO
1011782;-23,000;GO
1011783;-23,000;GO
1011784;-23,000;GO
1011785;-23,000;GO
1011786;-23,000;GO
1011787;-23,000;GO
1011788;-23,000;GO
1011789;-23,000;GO
1011790;-23,250;GO
1011791;-23,250;GO
1011792;-23,250;GO
1011793;-23,250;GO
1011794;-23,250;GO
1011795;-23,250;GO
1011796;-23,250;GO
1011797;-23,250;GO
1011798;-23,250;GO
1011799;-23,250;GO
1011800;-23,250;GO
1011801;-23,250;GO
1011802;-23,250;GO
1011803;-23,250;GO
1011804;-23,250;GO
1011805;-23,250;GO
1011806;-23,250;GO
1011807;-23,250;GO
1011808;-23,250;GO
1011809;-23,250;GO
1011810;-23,250;GO
1011811;-23,250;GO
1011812;-23,250;GO
1011813;-23,250;GO
1011814;-23,250;GO
1011815;-23,250;GO
1011816;-23,250;GO
1011817;-23,250;GO
1011818;-23,250;GO
1011819;-23,250;GO
1011820;-23,250;GO
1011821;-23,250;GO
1011822;-23,250;GO
1011823;-23,250;GO
1011824;-23,250;GO
1011825;-23,250;GO
1011826;-23,250;GO
1011827;-23,250;GO
1011828;-23,250;GO
1011829;-23,250;GO
1011830;-23,250;GO
1011831;-23,250;GO
1011832;-23,250;GO
1011833;-23,250;GO
1011834;-23,250;GO
1011835;-23,250;GO
1011836;-23,250;GO
1011837;-23,250;GO
1011838;-23,250;GO
1011839;-23,250;GO
1011840;-23,250;GO
1011841;-23,250;GO
1011842;-23,250;GO
1011843;-23,250;GO
1011844;-23,250;GO
1011845;-23,250;GO
1011846;-23,250;GO
1011847;-23,250;GO
1011848;-23,250;GO
1011849;-23,250;GO
1011850;-23,250;GO
1011851;-23,250;GO
1011852;-23,250;GO
1011853;-23,250;GO
1011854;-23,250;GO
1011855;-23,250;GO
1011856;-23,250;GO
1011857;-23,250;GO
1011858;-23,250;GO
1011859;-23,250;GO
1011860;-23,250;GO
1011861;-23,250;GO
1011862;-23,250;GO
1011863;-23,250;GO
1011864;-23,250;GO
1011865;-23,250;GO
1011866;-23,250;GO
1011867;-23,250;GO
1011868;-23,250;GO
1011869;-23,250;GO
1011870;-23,250;GO
1011871;-23,250;GO
1011872;-23,250;GO
1011873;-23,250;GO
1011874;-23,250;GO
1011875;-23,250;GO
1011876;-23,250;GO
1011877;-23,250;GO
1011878;-23,250;GO
1011879;-23,250;GO
1011880;-23,250;GO
1011881;-23,250;GO
1011882;-23,250;GO
1011883;-23,250;GO
1011884;-23,250;GO
1011885;-23,250;GO
1011886;-23,250;GO
1011887;-23,250;GO
1011888;-23,250;GO
1011889;-23,250;GO
1011890;-23,250;GO
1011891;-23,250;GO
1011892;-23,250;GO
1011893;-23,250;GO
1011894;-23,250;GO
1011895;-23,250;GO
1011896;-23,250;GO
1011897;-23,250;GO
1011898;-23,250;GO
1011899;-23,250;GO
1011900;-23,250;GO
1011901;-23,250;GO
1011902;-23,250;GO
1011903;-23,250;GO
1011904;-23,250;GO
1011905;-23,250;GO
1011906;-23,250;GO
1011907;-23,250;GO
1011908;-23,250;GO
1011909;-23,250;GO
1011910;-23,250;GO
1011911;-23,250;GO
1011912;-23,250;GO
1011913;-23,250;GO
1011914;-23,250;GO
1011915;-23,250;GO
1011916;-23,250;GO
1011917;-23,250;GO
1011918;-23,250;GO
1011919;-23,250;GO
1011920;-23,250;GO
1011921;-23,250;GO
1011922;-23,250;GO
1011923;-23,250;GO
1011924;-23,250;GO
1011925;-23,250;GO
1011926;-23,250;GO
1011927;-23,250;GO
1011928;-23,250;GO
1011929;-23,250;GO
1011930;-23,250;GO
1011931;-23,250;GO
1011932;-23,250;GO
1011933;-23,250;GO
1011934;-23,250;GO
1011935;-23,250;GO
1011936;-23,250;GO
1011937;-23,250;GO
1011938;-23,250;GO
1011939;-23,250;GO
1011940;-23,250;GO
1011941;-23,250;GO
1011942;-23,250;GO
1011943;-23,250;GO
1011944;-23,250;GO
1011945;-23,250;GO
1011946;-23,250;GO
1011947;-23,250;GO
1011948;-23,250;GO
1011949;-23,500;GO
1011950;-23,500;GO
1011951;-23,500;GO
1011952;-23,500;GO
1011953;-23,500;GO
1011954;-23,500;GO
1011955;-23,500;GO
1011956;-23,500;GO
1011957;-23,500;GO
1011958;-23,500;GO
1011959;-23,500;GO
1011960;-23,500;GO
1011961;-23,500;GO
1011962;-23,500;GO
1011963;-23,500;GO
1011964;-23,500;GO
1011965;-23,500;GO
1011966;-23,500;GO
1011967;-23,500;GO
1011968;-23,500;GO
1011969;-23,500;GO
1011970;-23,500;GO
1011971;-23,500;GO
1011972;-23,500;GO
1011973;-23,500;GO
1011974;-23,500;GO
1011975;-23,500;GO
1011976;-23,500;GO
1011977;-23,500;GO
1011978;-23,500;GO
1011979;-23,500;GO
1011980;-23,500;GO
1011981;-23,500;GO
1011982;-23,500;GO
1011983;-23,500;GO
1011984;-23,500;GO
1011985;-23,500;GO
1011986;-23,500;GO
1011987;-23,500;GO
1011988;-23,500;GO
1011989;-23,500;GO
1011990;-23,500;GO
1011991;-23,500;GO
1011992;-23,500;GO
1011993;-23,500;GO
1011994;-23,500;GO
1011995;-23,500;GO
1011996;-23,500;GO
1011997;-23,500;GO
1011998;-23,500;GO
1011999;-23,500;GO
1012000;-23,500;GO
1012001;-23,500;GO
1012002;-23,500;GO
1012003;-23,500;GO
1012004;-23,500;GO
1012005;-23,500;GO
1012006;-23,500;GO
1012007;-23,500;GO
1012008;-23,500;GO
1012009;-23,500;GO
1012010;-23,500;GO
1012011;-23,500;GO
1012012;-23,500;GO
1012013;-23,500;GO
1012014;-23,500;GO
1012015;-23,500;GO
1012016;-23,500;GO
1012017;-23,500;GO
1012018;-23,500;GO
1012019;-23,500;GO
1012020;-23,500;GO
1012021;-23,500;GO
1012022;-23,500;GO
1012023;-23,500;GO
1012024;-23,500;GO
1012025;-23,500;GO
1012026;-23,500;GO
1012027;-23,500;GO
1012028;-23,500;GO
1012029;-23,500;GO
1012030;-23,500;GO
1012031;-23,500;GO
1012032;-23,500;GO
1012033;-23,500;GO
1012034;-23,500;GO
1012035;-23,500;GO
1012036;-23,500;GO
1012037;-23,500;GO
1012038;-23,500;GO
1012039;-23,500;GO
1012040;-23,500;GO
1012041;-23,500;GO
1012042;-23,500;GO
1012043;-23,500;GO
1012044;-23,500;GO
1012045;-23,500;GO
1012046;-23,500;GO
1012047;-23,500;GO
1012048;-23,500;GO
1012049;-23,500;GO
1012050;-23,500;GO
1012051;-23,500;GO
1012052;-23,500;GO
1012053;-23,500;GO
1012054;-23,500;GO
1012055;-23,500;GO
1012056;-23,500;GO
1012057;-23,500;GO
1012058;-23,500;GO
1012059;-23,500;GO
1012060;-23,500;GO
1012061;-23,500;GO
1012062;-23,500;GO
1012063;-23,500;GO
1012064;-23,500;GO
1012065;-23,500;GO
1012066;-23,500;GO
1012067;-23,500;GO
1012068;-23,500;GO
1012069;-23,500;GO
1012070;-23,500;GO
1012071;-23,500;GO
1012072;-23,500;GO
1012073;-23,500;GO
1012074;-23,500;GO
1012075;-23,500;GO
1012076;-23,500;GO
1012077;-23,500;GO
1012078;-23,500;GO
1012079;-23,500;GO
1012080;-23,500;GO
1012081;-23,500;GO
1012082;-23,500;GO
1012083;-23,500;GO
1012084;-23,500;GO
1012085;-23,750;GO
1012086;-23,750;GO
1012087;-23,750;GO
1012088;-23,750;GO
1012089;-23,750;GO
1012090;-23,750;GO
1012091;-23,750;GO
1012092;-23,750;GO
1012093;-23,750;GO
1012094;-23,750;GO
1012095;-23,750;GO
1012096;-23,750;GO
1012097;-23,750;GO
1012098;-23,750;GO
1012099;-23,750;GO
1012100;-23,750;GO
1012101;-23,750;GO
1012102;-23,750;GO
1012103;-23,750;GO
1012104;-23,750;GO
1012105;-23,750;GO
1012106;-23,750;GO
1012107;-23,750;GO
1012108;-23,750;GO
1012109;-23,750;GO
1012110;-23,750;GO
1012111;-23,750;GO
1012112;-23,750;GO
1012113;-23,750;GO
1012114;-23,750;GO
1012115;-23,750;GO
1012116;-23,750;GO
1012117;-23,750;GO
1012118;-23,750;GO
1012119;-23,750;GO
1012120;-23,750;GO
1012121;-23,750;GO
1012122;-23,750;GO
1012123;-23,750;GO
1012124;-23,750;GO
1012125;-23,750;GO
1012126;-23,750;GO
1012127;-23,750;GO
1012128;-23,750;GO
1012129;-23,750;GO
1012130;-23,750;GO
1012131;-23,750;GO
1012132;-23,750;GO
1012133;-23,750;GO
1012134;-23,750;GO
1012135;-23,750;GO
1012136;-23,750;GO
1012137;-23,750;GO
1012138;-23,750;GO
1012139;-23,750;GO
1012140;-23,750;GO
1012141;-23,750;GO
1012142;-23,750;GO
1012143;-23,750;GO
1012144;-23,750;GO
1012145;-23,750;GO
1012146;-23,750;GO
1012147;-23,750;GO
1012148;-23,750;GO
1012149;-23,750;GO
1012150;-23,750;GO
1012151;-23,750;GO
1012152;-23,750;GO
1012153;-23,750;GO
1012154;-23,750;GO
1012155;-23,750;GO
1012156;-23,750;GO
1012157;-23,750;GO
1012158;-23,750;GO
1012159;-23,750;GO
1012160;-23,750;GO
1012161;-23,750;GO
1012162;-23,750;GO
1012163;-23,750;GO
1012164;-23,750;GO
1012165;-23,750;GO
1012166;-23,750;GO
1012167;-23,750;GO
1012168;-23,750;GO
1012169;-23,750;GO
1012170;-23,750;GO
1012171;-23,750;GO
1012172;-23,750;GO
1012173;-23,750;GO
1012174;-23,750;GO
1012175;-23,750;GO
1012176;-24,000;GO
1012177;-24,000;GO
1012178;-24,000;GO
1012179;-24,000;GO
1012180;-24,000;GO
1012181;-24,000;GO
1012182;-24,000;GO
1012183;-24,000;GO
1012184;-24,000;GO
1012185;-24,000;GO
1012186;-24,000;GO
1012187;-24,000;GO
1012188;-24,000;GO
1012189;-24,000;GO
1012190;-24,000;GO
1012191;-24,000;GO
1012192;-24,000;GO
1012193;-24,000;GO
1012194;-24,000;GO
1012195;-24,000;GO
1012196;-24,000;GO
1012197;-24,000;GO
1012198;-24,000;GO
1012199;-24,000;GO
1012200;-24,000;GO
1012201;-24,000;GO
1012202;-24,000;GO
1012203;-24,000;GO
1012204;-24,000;GO
1012205;-24,000;GO
1012206;-24,000;GO
1012207;-24,000;GO
1012208;-24,000;GO
1012209;-24,000;GO
1012210;-24,000;GO
1012211;-24,000;GO
1012212;-24,000;GO
1012213;-24,000;GO
1012214;-24,000;GO
1012215;-24,000;GO
1012216;-24,000;GO
1012217;-24,000;GO
1012218;-24,000;GO
1012219;-24,000;GO
1012220;-24,000;GO
1012221;-24,000;GO
1012222;-24,000;GO
1012223;-24,000;GO
1012224;-24,000;GO
1012225;-24,000;GO
1012226;-24,000;GO
1012227;-24,000;GO
1012228;-24,000;GO
1012229;-24,000;GO
1012230;-24,000;GO
1012231;-24,000;GO
1012232;-24,000;GO
1012233;-24,000;GO
1012234;-24,000;GO
1012235;-24,000;GO
1012236;-24,000;GO
1012237;-24,000;GO
1012238;-24,000;GO
1012239;-24,000;GO
1012240;-24,000;GO
1012241;-24,000;GO
1012242;-24,000;GO
1012243;-24,000;GO
1012244;-24,000;GO
1012245;-24,000;GO
1012246;-24,000;GO
1012247;-24,000;GO
1012248;-24,000;GO
1012249;-24,000;GO
1012250;-24,000;GO
1012251;-24,000;GO
1012252;-24,000;GO
1012253;-24,000;GO
1012254;-24,000;GO
1012255;-24,000;GO
1012256;-24,250;GO
1012257;-24,250;GO
1012258;-24,250;GO
1012259;-24,250;GO
1012260;-24,250;GO
1012261;-24,250;GO
1012262;-24,250;GO
1012263;-24,250;GO
1012264;-24,250;GO
1012265;-24,250;GO
1012266;-24,250;GO
1012267;-24,250;GO
1012268;-24,250;GO
1012269;-24,250;GO
1012270;-24,250;GO
1012271;-24,250;GO
1012272;-24,250;GO
1012273;-24,250;GO
1012274;-24,250;GO
1012275;-24,250;GO
1012276;-24,250;GO
1012277;-24,250;GO
1012278;-24,250;GO
1012279;-24,250;GO
1012280;-24,250;GO
1012281;-24,250;GO
1012282;-24,250;GO
1012283;-24,250;GO
1012284;-24,250;GO
1012285;-24,250;GO
1012286;-24,250;GO
1012287;-24,250;GO
1012288;-24,250;GO
1012289;-24,250;GO
1012290;-24,250;GO
1012291;-24,250;GO
1012292;-24,250;GO
1012293;-24,250;GO
1012294;-24,250;GO
1012295;-24,250;GO
1012296;-24,250;GO
1012297;-24,250;GO
1012298;-24,250;GO
1012299;-24,250;GO
1012300;-24,250;GO
1012301;-24,250;GO
1012302;-24,250;GO
1012303;-24,250;GO
1012304;-24,250;GO
1012305;-24,250;GO
1012306;-24,250;GO
1012307;-24,250;GO
1012308;-24,250;GO
1012309;-24,250;GO
1012310;-24,250;GO
1012311;-24,250;GO
1012312;-24,250;GO
1012313;-24,250;GO
1012314;-24,250;GO
1012315;-24,250;GO
1012316;-24,250;GO
1012317;-24,250;GO
1012318;-24,250;GO
1012319;-24,250;GO
1012320;-24,250;GO
1012321;-24,250;GO
1012322;-24,250;GO
1012323;-24,250;GO
1012324;-24,250;GO
1012325;-24,250;GO
1012326;-24,250;GO
1012327;-24,250;GO
1012328;-24,250;GO
1012329;-24,250;GO
1012330;-24,250;GO
1012331;-24,250;GO
1012332;-24,500;GO
1012333;-24,500;GO
1012334;-24,500;GO
1012335;-24,500;GO
1012336;-24,500;GO
1012337;-24,500;GO
1012338;-24,500;GO
1012339;-24,500;GO
1012340;-24,500;GO
1012341;-24,500;GO
1012342;-24,500;GO
1012343;-24,500;GO
1012344;-24,500;GO
1012345;-24,500;GO
1012346;-24,500;GO
1012347;-24,500;GO
1012348;-24,500;GO
1012349;-24,500;GO
1012350;-24,500;GO
1012351;-24,500;GO
1012352;-24,500;GO
1012353;-24,500;GO
1012354;-24,500;GO
1012355;-24,500;GO
1012356;-24,500;GO
1012357;-24,500;GO
1012358;-24,500;GO
1012359;-24,500;GO
1012360;-24,500;GO
1012361;-24,500;GO
1012362;-24,500;GO
1012363;-24,500;GO
1012364;-24,500;GO
1012365;-24,500;GO
1012366;-24,500;GO
1012367;-24,500;GO
1012368;-24,500;GO
1012369;-24,500;GO
1012370;-24,500;GO
1012371;-24,500;GO
1012372;-24,500;GO
1012373;-24,500;GO
1012374;-24,500;GO
1012375;-24,500;GO
1012376;-24,500;GO
1012377;-24,500;GO
1012378;-24,500;GO
1012379;-24,500;GO
