Version;1
Sampling cycle;200us
Out count;1
Data count;92405
First index;553003

;OUT02
Display unit;0,001um
Upper limit;500,000um
Lower limit;-500,000um

Trigger count;OUT02(um);
553173;4,000;GO
553174;4,000;GO
553175;4,000;GO
553176;4,000;GO
553177;4,000;GO
553178;4,000;GO
553179;4,000;GO
553180;4,000;GO
553181;4,000;GO
553182;4,000;GO
553183;4,000;GO
553184;4,000;GO
553185;4,000;GO
553186;4,000;GO
553187;4,000;GO
553188;4,000;GO
553189;4,000;GO
553190;4,000;GO
553191;4,000;GO
553192;4,000;GO
553193;4,000;GO
553194;4,000;GO
553195;4,000;GO
553196;4,000;GO
553197;4,000;GO
553198;4,000;GO
553199;4,000;GO
553200;4,000;GO
553201;4,000;GO
553202;4,000;GO
553203;4,000;GO
553204;4,000;GO
553205;4,000;GO
553206;4,000;GO
553207;4,000;GO
553208;4,000;GO
553209;4,000;GO
553210;4,000;GO
553211;4,000;GO
553212;4,000;GO
553213;4,000;GO
553214;4,000;GO
553215;4,000;GO
553216;4,000;GO
553217;4,000;GO
553218;4,000;GO
553219;4,000;GO
553220;4,000;GO
553221;4,000;GO
553222;4,000;GO
553223;4,000;GO
553224;4,000;GO
553225;4,000;GO
553226;4,000;GO
553227;4,000;GO
553228;4,000;GO
553229;4,000;GO
553230;4,000;GO
553231;4,000;GO
553232;4,000;GO
553233;4,000;GO
553234;4,000;GO
553235;4,000;GO
553236;4,000;GO
553237;4,000;GO
553238;4,000;GO
553239;4,000;GO
553240;4,000;GO
553241;4,000;GO
553242;4,000;GO
553243;4,000;GO
553244;4,000;GO
553245;4,000;GO
553246;4,000;GO
553247;4,000;GO
553248;4,000;GO
553249;4,000;GO
553250;4,000;GO
553251;4,000;GO
553252;4,000;GO
553253;4,000;GO
553254;4,000;GO
553255;4,000;GO
553256;4,000;GO
553257;4,000;GO
553258;4,000;GO
553259;4,000;GO
553260;4,000;GO
553261;4,000;GO
553262;4,000;GO
553263;4,000;GO
553264;4,000;GO
553265;4,000;GO
553266;4,000;GO
553267;4,000;GO
553268;4,000;GO
553269;4,000;GO
553270;4,000;GO
553271;4,000;GO
553272;4,000;GO
553273;4,000;GO
553274;4,000;GO
553275;4,000;GO
553276;4,000;GO
553277;4,000;GO
553278;4,000;GO
553279;4,000;GO
553280;4,000;GO
553281;4,000;GO
553282;4,000;GO
553283;4,000;GO
553284;4,000;GO
553285;4,000;GO
553286;4,000;GO
553287;4,000;GO
553288;4,000;GO
553289;4,000;GO
553290;4,000;GO
553291;4,000;GO
553292;4,000;GO
553293;4,000;GO
553294;4,000;GO
553295;4,000;GO
553296;4,000;GO
553297;4,000;GO
553298;4,000;GO
553299;4,000;GO
553300;4,000;GO
553301;4,000;GO
553302;4,000;GO
553303;4,000;GO
553304;4,000;GO
553305;4,000;GO
553306;4,000;GO
553307;4,000;GO
553308;4,000;GO
553309;4,000;GO
553310;4,000;GO
553311;4,000;GO
553312;4,000;GO
553313;4,000;GO
553314;4,000;GO
553315;4,000;GO
553316;4,000;GO
553317;4,000;GO
553318;4,000;GO
553319;4,000;GO
553320;4,000;GO
553321;4,000;GO
553322;4,000;GO
553323;4,000;GO
553324;4,000;GO
553325;4,000;GO
553326;4,000;GO
553327;4,000;GO
553328;4,000;GO
553329;4,000;GO
553330;4,000;GO
553331;4,000;GO
553332;4,000;GO
553333;4,000;GO
553334;3,750;GO
553335;3,750;GO
553336;3,750;GO
553337;3,750;GO
553338;3,750;GO
553339;3,750;GO
553340;3,750;GO
553341;3,750;GO
553342;3,750;GO
553343;3,750;GO
553344;3,750;GO
553345;3,750;GO
553346;3,750;GO
553347;3,750;GO
553348;3,750;GO
553349;3,750;GO
553350;3,750;GO
553351;3,750;GO
553352;3,750;GO
553353;3,750;GO
553354;3,750;GO
553355;3,750;GO
553356;3,750;GO
553357;3,750;GO
553358;3,750;GO
553359;3,750;GO
553360;3,750;GO
553361;3,750;GO
553362;3,750;GO
553363;3,750;GO
553364;3,750;GO
553365;3,750;GO
553366;3,750;GO
553367;3,750;GO
553368;3,750;GO
553369;3,750;GO
553370;3,750;GO
553371;3,750;GO
553372;3,750;GO
553373;3,750;GO
553374;3,750;GO
553375;3,750;GO
553376;3,750;GO
553377;3,750;GO
553378;3,750;GO
553379;3,750;GO
553380;3,750;GO
553381;3,750;GO
553382;3,750;GO
553383;3,750;GO
553384;3,750;GO
553385;3,750;GO
553386;3,750;GO
553387;3,750;GO
553388;3,750;GO
553389;3,750;GO
553390;3,750;GO
553391;3,750;GO
553392;3,750;GO
553393;3,750;GO
553394;3,750;GO
553395;3,750;GO
553396;3,750;GO
553397;3,750;GO
553398;3,750;GO
553399;3,750;GO
553400;3,750;GO
553401;3,750;GO
553402;3,750;GO
553403;3,750;GO
553404;3,750;GO
553405;3,750;GO
553406;3,750;GO
553407;3,750;GO
553408;3,750;GO
553409;3,750;GO
553410;3,750;GO
553411;3,750;GO
553412;3,750;GO
553413;3,750;GO
553414;3,750;GO
553415;3,750;GO
553416;3,750;GO
553417;3,750;GO
553418;3,750;GO
553419;3,750;GO
553420;3,750;GO
553421;3,750;GO
553422;3,750;GO
553423;3,750;GO
553424;3,750;GO
553425;3,750;GO
553426;3,750;GO
553427;3,750;GO
553428;3,750;GO
553429;3,750;GO
553430;3,750;GO
553431;3,750;GO
553432;3,750;GO
553433;3,750;GO
553434;3,750;GO
553435;3,750;GO
553436;3,750;GO
553437;3,750;GO
553438;3,750;GO
553439;3,750;GO
553440;3,750;GO
553441;3,750;GO
553442;3,750;GO
553443;3,750;GO
553444;3,750;GO
553445;3,750;GO
553446;3,750;GO
553447;3,750;GO
553448;3,750;GO
553449;3,750;GO
553450;3,750;GO
553451;3,750;GO
553452;3,750;GO
553453;3,750;GO
553454;3,750;GO
553455;3,750;GO
553456;3,750;GO
553457;3,750;GO
553458;3,750;GO
553459;3,750;GO
553460;3,750;GO
553461;3,750;GO
553462;3,750;GO
553463;3,750;GO
553464;3,750;GO
553465;3,750;GO
553466;3,750;GO
553467;3,750;GO
553468;3,750;GO
553469;3,750;GO
553470;3,750;GO
553471;3,750;GO
553472;3,750;GO
553473;3,750;GO
553474;3,750;GO
553475;3,750;GO
553476;3,750;GO
553477;3,750;GO
553478;3,750;GO
553479;3,750;GO
553480;3,750;GO
553481;3,750;GO
553482;3,750;GO
553483;3,750;GO
553484;3,750;GO
553485;3,750;GO
553486;3,750;GO
553487;3,750;GO
553488;3,750;GO
553489;3,750;GO
553490;3,750;GO
553491;3,750;GO
553492;3,750;GO
553493;3,750;GO
553494;3,750;GO
553495;3,750;GO
553496;3,750;GO
553497;3,750;GO
553498;3,750;GO
553499;3,750;GO
553500;3,750;GO
553501;3,750;GO
553502;3,750;GO
553503;3,750;GO
553504;3,750;GO
553505;3,750;GO
553506;3,750;GO
553507;3,750;GO
553508;3,750;GO
553509;3,750;GO
553510;3,750;GO
553511;3,750;GO
553512;3,750;GO
553513;3,750;GO
553514;3,750;GO
553515;3,750;GO
553516;3,750;GO
553517;3,750;GO
553518;3,750;GO
553519;3,750;GO
553520;3,750;GO
553521;3,750;GO
553522;3,750;GO
553523;3,750;GO
553524;3,750;GO
553525;3,750;GO
553526;3,750;GO
553527;3,750;GO
553528;3,750;GO
553529;3,750;GO
553530;3,750;GO
553531;3,750;GO
553532;3,750;GO
553533;3,750;GO
553534;3,750;GO
553535;3,750;GO
553536;3,750;GO
553537;3,750;GO
553538;3,750;GO
553539;3,750;GO
553540;3,750;GO
553541;3,750;GO
553542;3,750;GO
553543;3,750;GO
553544;3,750;GO
553545;3,750;GO
553546;3,750;GO
553547;3,750;GO
553548;3,750;GO
553549;3,750;GO
553550;3,750;GO
553551;3,750;GO
553552;3,750;GO
553553;3,750;GO
553554;3,750;GO
553555;3,750;GO
553556;3,750;GO
553557;3,750;GO
553558;3,750;GO
553559;3,750;GO
553560;3,750;GO
553561;3,750;GO
553562;3,750;GO
553563;3,750;GO
553564;3,750;GO
553565;3,750;GO
553566;3,750;GO
553567;3,750;GO
553568;3,750;GO
553569;3,750;GO
553570;3,750;GO
553571;3,750;GO
553572;3,750;GO
553573;3,750;GO
553574;3,750;GO
553575;3,750;GO
553576;3,750;GO
553577;3,500;GO
553578;3,500;GO
553579;3,500;GO
553580;3,500;GO
553581;3,500;GO
553582;3,500;GO
553583;3,500;GO
553584;3,500;GO
553585;3,500;GO
553586;3,500;GO
553587;3,500;GO
553588;3,500;GO
553589;3,500;GO
553590;3,500;GO
553591;3,500;GO
553592;3,500;GO
553593;3,500;GO
553594;3,500;GO
553595;3,500;GO
553596;3,500;GO
553597;3,500;GO
553598;3,500;GO
553599;3,500;GO
553600;3,500;GO
553601;3,500;GO
553602;3,500;GO
553603;3,500;GO
553604;3,500;GO
553605;3,500;GO
553606;3,500;GO
553607;3,500;GO
553608;3,500;GO
553609;3,500;GO
553610;3,500;GO
553611;3,500;GO
553612;3,500;GO
553613;3,500;GO
553614;3,500;GO
553615;3,500;GO
553616;3,500;GO
553617;3,500;GO
553618;3,500;GO
553619;3,500;GO
553620;3,500;GO
553621;3,500;GO
553622;3,500;GO
553623;3,500;GO
553624;3,500;GO
553625;3,500;GO
553626;3,500;GO
553627;3,500;GO
553628;3,500;GO
553629;3,500;GO
553630;3,500;GO
553631;3,500;GO
553632;3,500;GO
553633;3,500;GO
553634;3,500;GO
553635;3,500;GO
553636;3,500;GO
553637;3,500;GO
553638;3,500;GO
553639;3,500;GO
553640;3,500;GO
553641;3,500;GO
553642;3,500;GO
553643;3,500;GO
553644;3,500;GO
553645;3,500;GO
553646;3,500;GO
553647;3,500;GO
553648;3,500;GO
553649;3,500;GO
553650;3,500;GO
553651;3,500;GO
553652;3,500;GO
553653;3,500;GO
553654;3,500;GO
553655;3,500;GO
553656;3,500;GO
553657;3,500;GO
553658;3,500;GO
553659;3,500;GO
553660;3,500;GO
553661;3,500;GO
553662;3,500;GO
553663;3,500;GO
553664;3,500;GO
553665;3,500;GO
553666;3,500;GO
553667;3,500;GO
553668;3,500;GO
553669;3,500;GO
553670;3,500;GO
553671;3,500;GO
553672;3,500;GO
553673;3,500;GO
553674;3,500;GO
553675;3,500;GO
553676;3,500;GO
553677;3,500;GO
553678;3,500;GO
553679;3,500;GO
553680;3,500;GO
553681;3,500;GO
553682;3,500;GO
553683;3,500;GO
553684;3,500;GO
553685;3,500;GO
553686;3,500;GO
553687;3,500;GO
553688;3,500;GO
553689;3,500;GO
553690;3,500;GO
553691;3,500;GO
553692;3,500;GO
553693;3,500;GO
553694;3,500;GO
553695;3,500;GO
553696;3,500;GO
553697;3,500;GO
553698;3,500;GO
553699;3,500;GO
553700;3,500;GO
553701;3,500;GO
553702;3,500;GO
553703;3,500;GO
553704;3,500;GO
553705;3,500;GO
553706;3,500;GO
553707;3,500;GO
553708;3,500;GO
553709;3,500;GO
553710;3,500;GO
553711;3,500;GO
553712;3,500;GO
553713;3,500;GO
553714;3,500;GO
553715;3,500;GO
553716;3,500;GO
553717;3,500;GO
553718;3,500;GO
553719;3,500;GO
553720;3,500;GO
553721;3,500;GO
553722;3,500;GO
553723;3,500;GO
553724;3,500;GO
553725;3,500;GO
553726;3,500;GO
553727;3,500;GO
553728;3,500;GO
553729;3,500;GO
553730;3,500;GO
553731;3,500;GO
553732;3,500;GO
553733;3,500;GO
553734;3,500;GO
553735;3,500;GO
553736;3,500;GO
553737;3,500;GO
553738;3,500;GO
553739;3,500;GO
553740;3,500;GO
553741;3,500;GO
553742;3,500;GO
553743;3,500;GO
553744;3,500;GO
553745;3,500;GO
553746;3,500;GO
553747;3,500;GO
553748;3,500;GO
553749;3,500;GO
553750;3,500;GO
553751;3,500;GO
553752;3,500;GO
553753;3,500;GO
553754;3,500;GO
553755;3,500;GO
553756;3,500;GO
553757;3,500;GO
553758;3,500;GO
553759;3,500;GO
553760;3,500;GO
553761;3,500;GO
553762;3,500;GO
553763;3,500;GO
553764;3,500;GO
553765;3,500;GO
553766;3,500;GO
553767;3,500;GO
553768;3,500;GO
553769;3,500;GO
553770;3,500;GO
553771;3,500;GO
553772;3,500;GO
553773;3,500;GO
553774;3,500;GO
553775;3,500;GO
553776;3,500;GO
553777;3,500;GO
553778;3,500;GO
553779;3,500;GO
553780;3,500;GO
553781;3,500;GO
553782;3,500;GO
553783;3,500;GO
553784;3,500;GO
553785;3,500;GO
553786;3,500;GO
553787;3,500;GO
553788;3,500;GO
553789;3,500;GO
553790;3,500;GO
553791;3,500;GO
553792;3,500;GO
553793;3,500;GO
553794;3,500;GO
553795;3,500;GO
553796;3,500;GO
553797;3,500;GO
553798;3,500;GO
553799;3,500;GO
553800;3,500;GO
553801;3,500;GO
553802;3,500;GO
553803;3,500;GO
553804;3,500;GO
553805;3,500;GO
553806;3,500;GO
553807;3,500;GO
553808;3,500;GO
553809;3,500;GO
553810;3,500;GO
553811;3,500;GO
553812;3,500;GO
553813;3,500;GO
553814;3,500;GO
553815;3,500;GO
553816;3,500;GO
553817;3,500;GO
553818;3,500;GO
553819;3,500;GO
553820;3,500;GO
553821;3,500;GO
553822;3,500;GO
553823;3,500;GO
553824;3,500;GO
553825;3,500;GO
553826;3,500;GO
553827;3,500;GO
553828;3,500;GO
553829;3,500;GO
553830;3,500;GO
553831;3,500;GO
553832;3,500;GO
553833;3,500;GO
553834;3,250;GO
553835;3,250;GO
553836;3,250;GO
553837;3,250;GO
553838;3,250;GO
553839;3,250;GO
553840;3,250;GO
553841;3,250;GO
553842;3,250;GO
553843;3,250;GO
553844;3,250;GO
553845;3,250;GO
553846;3,250;GO
553847;3,250;GO
553848;3,250;GO
553849;3,250;GO
553850;3,250;GO
553851;3,250;GO
553852;3,250;GO
553853;3,250;GO
553854;3,250;GO
553855;3,250;GO
553856;3,250;GO
553857;3,250;GO
553858;3,250;GO
553859;3,250;GO
553860;3,250;GO
553861;3,250;GO
553862;3,250;GO
553863;3,250;GO
553864;3,250;GO
553865;3,250;GO
553866;3,250;GO
553867;3,250;GO
553868;3,250;GO
553869;3,250;GO
553870;3,250;GO
553871;3,250;GO
553872;3,250;GO
553873;3,250;GO
553874;3,250;GO
553875;3,250;GO
553876;3,250;GO
553877;3,250;GO
553878;3,250;GO
553879;3,250;GO
553880;3,250;GO
553881;3,250;GO
553882;3,250;GO
553883;3,250;GO
553884;3,250;GO
553885;3,250;GO
553886;3,250;GO
553887;3,250;GO
553888;3,250;GO
553889;3,250;GO
553890;3,250;GO
553891;3,250;GO
553892;3,250;GO
553893;3,250;GO
553894;3,250;GO
553895;3,250;GO
553896;3,250;GO
553897;3,250;GO
553898;3,250;GO
553899;3,250;GO
553900;3,250;GO
553901;3,250;GO
553902;3,250;GO
553903;3,250;GO
553904;3,250;GO
553905;3,250;GO
553906;3,250;GO
553907;3,250;GO
553908;3,250;GO
553909;3,250;GO
553910;3,250;GO
553911;3,250;GO
553912;3,250;GO
553913;3,250;GO
553914;3,250;GO
553915;3,250;GO
553916;3,250;GO
553917;3,250;GO
553918;3,250;GO
553919;3,250;GO
553920;3,250;GO
553921;3,250;GO
553922;3,250;GO
553923;3,250;GO
553924;3,250;GO
553925;3,250;GO
553926;3,250;GO
553927;3,250;GO
553928;3,250;GO
553929;3,250;GO
553930;3,250;GO
553931;3,250;GO
553932;3,250;GO
553933;3,250;GO
553934;3,250;GO
553935;3,250;GO
553936;3,250;GO
553937;3,250;GO
553938;3,250;GO
553939;3,250;GO
553940;3,250;GO
553941;3,250;GO
553942;3,250;GO
553943;3,250;GO
553944;3,250;GO
553945;3,250;GO
553946;3,250;GO
553947;3,250;GO
553948;3,250;GO
553949;3,250;GO
553950;3,250;GO
553951;3,250;GO
553952;3,250;GO
553953;3,250;GO
553954;3,250;GO
553955;3,250;GO
553956;3,250;GO
553957;3,250;GO
553958;3,250;GO
553959;3,250;GO
553960;3,250;GO
553961;3,250;GO
553962;3,250;GO
553963;3,250;GO
553964;3,250;GO
553965;3,250;GO
553966;3,250;GO
553967;3,250;GO
553968;3,250;GO
553969;3,250;GO
553970;3,250;GO
553971;3,250;GO
553972;3,250;GO
553973;3,250;GO
553974;3,250;GO
553975;3,250;GO
553976;3,250;GO
553977;3,250;GO
553978;3,250;GO
553979;3,250;GO
553980;3,250;GO
553981;3,250;GO
553982;3,250;GO
553983;3,250;GO
553984;3,250;GO
553985;3,250;GO
553986;3,250;GO
553987;3,250;GO
553988;3,250;GO
553989;3,250;GO
553990;3,250;GO
553991;3,250;GO
553992;3,250;GO
553993;3,250;GO
553994;3,250;GO
553995;3,250;GO
553996;3,250;GO
553997;3,250;GO
553998;3,250;GO
553999;3,250;GO
554000;3,250;GO
554001;3,250;GO
554002;3,250;GO
554003;3,250;GO
554004;3,250;GO
554005;3,250;GO
554006;3,250;GO
554007;3,250;GO
554008;3,250;GO
554009;3,250;GO
554010;3,250;GO
554011;3,250;GO
554012;3,250;GO
554013;3,250;GO
554014;3,250;GO
554015;3,250;GO
554016;3,250;GO
554017;3,250;GO
554018;3,250;GO
554019;3,250;GO
554020;3,250;GO
554021;3,250;GO
554022;3,250;GO
554023;3,250;GO
554024;3,250;GO
554025;3,250;GO
554026;3,250;GO
554027;3,250;GO
554028;3,250;GO
554029;3,250;GO
554030;3,250;GO
554031;3,250;GO
554032;3,250;GO
554033;3,250;GO
554034;3,250;GO
554035;3,250;GO
554036;3,250;GO
554037;3,250;GO
554038;3,250;GO
554039;3,250;GO
554040;3,250;GO
554041;3,250;GO
554042;3,250;GO
554043;3,250;GO
554044;3,250;GO
554045;3,250;GO
554046;3,250;GO
554047;3,250;GO
554048;3,250;GO
554049;3,250;GO
554050;3,250;GO
554051;3,250;GO
554052;3,250;GO
554053;3,250;GO
554054;3,250;GO
554055;3,250;GO
554056;3,250;GO
554057;3,250;GO
554058;3,250;GO
554059;3,250;GO
554060;3,250;GO
554061;3,250;GO
554062;3,250;GO
554063;3,250;GO
554064;3,250;GO
554065;3,000;GO
554066;3,000;GO
554067;3,000;GO
554068;3,000;GO
554069;3,000;GO
554070;3,000;GO
554071;3,000;GO
554072;3,000;GO
554073;3,000;GO
554074;3,000;GO
554075;3,000;GO
554076;3,000;GO
554077;3,000;GO
554078;3,000;GO
554079;3,000;GO
554080;3,000;GO
554081;3,000;GO
554082;3,000;GO
554083;3,000;GO
554084;3,000;GO
554085;3,000;GO
554086;3,000;GO
554087;3,000;GO
554088;3,000;GO
554089;3,000;GO
554090;3,000;GO
554091;3,000;GO
554092;3,000;GO
554093;3,000;GO
554094;3,000;GO
554095;3,000;GO
554096;3,000;GO
554097;3,000;GO
554098;3,000;GO
554099;3,000;GO
554100;3,000;GO
554101;3,000;GO
554102;3,000;GO
554103;3,000;GO
554104;3,000;GO
554105;3,000;GO
554106;3,000;GO
554107;3,000;GO
554108;3,000;GO
554109;3,000;GO
554110;3,000;GO
554111;3,000;GO
554112;3,000;GO
554113;3,000;GO
554114;3,000;GO
554115;3,000;GO
554116;3,000;GO
554117;3,000;GO
554118;3,000;GO
554119;3,000;GO
554120;3,000;GO
554121;3,000;GO
554122;3,000;GO
554123;3,000;GO
554124;3,000;GO
554125;3,000;GO
554126;3,000;GO
554127;3,000;GO
554128;3,000;GO
554129;3,000;GO
554130;3,000;GO
554131;3,000;GO
554132;3,000;GO
554133;3,000;GO
554134;3,000;GO
554135;3,000;GO
554136;3,000;GO
554137;3,000;GO
554138;3,000;GO
554139;3,000;GO
554140;3,000;GO
554141;3,000;GO
554142;3,000;GO
554143;3,000;GO
554144;3,000;GO
554145;3,000;GO
554146;3,000;GO
554147;3,000;GO
554148;3,000;GO
554149;3,000;GO
554150;3,000;GO
554151;3,000;GO
554152;3,000;GO
554153;3,000;GO
554154;3,000;GO
554155;3,000;GO
554156;3,000;GO
554157;3,000;GO
554158;3,000;GO
554159;3,000;GO
554160;3,000;GO
554161;3,000;GO
554162;3,000;GO
554163;3,000;GO
554164;3,000;GO
554165;3,000;GO
554166;3,000;GO
554167;3,000;GO
554168;3,000;GO
554169;3,000;GO
554170;3,000;GO
554171;3,000;GO
554172;3,000;GO
554173;3,000;GO
554174;3,000;GO
554175;3,000;GO
554176;3,000;GO
554177;3,000;GO
554178;3,000;GO
554179;3,000;GO
554180;3,000;GO
554181;3,000;GO
554182;3,000;GO
554183;3,000;GO
554184;3,000;GO
554185;3,000;GO
554186;3,000;GO
554187;3,000;GO
554188;3,000;GO
554189;3,000;GO
554190;3,000;GO
554191;3,000;GO
554192;3,000;GO
554193;3,000;GO
554194;3,000;GO
554195;3,000;GO
554196;3,000;GO
554197;3,000;GO
554198;3,000;GO
554199;3,000;GO
554200;3,000;GO
554201;3,000;GO
554202;3,000;GO
554203;3,000;GO
554204;3,000;GO
554205;3,000;GO
554206;3,000;GO
554207;3,000;GO
554208;3,000;GO
554209;3,000;GO
554210;3,000;GO
554211;3,000;GO
554212;3,000;GO
554213;3,000;GO
554214;3,000;GO
554215;3,000;GO
554216;3,000;GO
554217;3,000;GO
554218;3,000;GO
554219;3,000;GO
554220;3,000;GO
554221;3,000;GO
554222;3,000;GO
554223;3,000;GO
554224;3,000;GO
554225;3,000;GO
554226;3,000;GO
554227;3,000;GO
554228;3,000;GO
554229;3,000;GO
554230;3,000;GO
554231;3,000;GO
554232;3,000;GO
554233;3,000;GO
554234;3,000;GO
554235;3,000;GO
554236;3,000;GO
554237;3,000;GO
554238;3,000;GO
554239;3,000;GO
554240;3,000;GO
554241;3,000;GO
554242;3,000;GO
554243;3,000;GO
554244;3,000;GO
554245;3,000;GO
554246;3,000;GO
554247;3,000;GO
554248;3,000;GO
554249;3,000;GO
554250;3,000;GO
554251;3,000;GO
554252;3,000;GO
554253;3,000;GO
554254;3,000;GO
554255;3,000;GO
554256;3,000;GO
554257;3,000;GO
554258;3,000;GO
554259;3,000;GO
554260;3,000;GO
554261;3,000;GO
554262;3,000;GO
554263;3,000;GO
554264;3,000;GO
554265;3,000;GO
554266;3,000;GO
554267;3,000;GO
554268;3,000;GO
554269;3,000;GO
554270;3,000;GO
554271;3,000;GO
554272;3,000;GO
554273;3,000;GO
554274;3,000;GO
554275;3,000;GO
554276;3,000;GO
554277;3,000;GO
554278;3,000;GO
554279;3,000;GO
554280;3,000;GO
554281;3,000;GO
554282;3,000;GO
554283;3,000;GO
554284;3,000;GO
554285;3,000;GO
554286;3,000;GO
554287;3,000;GO
554288;3,000;GO
554289;3,000;GO
554290;3,000;GO
554291;3,000;GO
554292;3,000;GO
554293;3,000;GO
554294;3,000;GO
554295;3,000;GO
554296;3,000;GO
554297;3,000;GO
554298;3,000;GO
554299;3,000;GO
554300;3,000;GO
554301;3,000;GO
554302;3,000;GO
554303;3,000;GO
554304;3,000;GO
554305;3,000;GO
554306;3,000;GO
554307;3,000;GO
554308;3,000;GO
554309;3,000;GO
554310;3,000;GO
554311;3,000;GO
554312;3,000;GO
554313;3,000;GO
554314;3,000;GO
554315;3,000;GO
554316;3,000;GO
554317;3,000;GO
554318;3,000;GO
554319;3,000;GO
554320;3,000;GO
554321;3,000;GO
554322;3,000;GO
554323;3,000;GO
554324;3,000;GO
554325;3,000;GO
554326;3,000;GO
554327;3,000;GO
554328;3,000;GO
554329;3,000;GO
554330;3,000;GO
554331;3,000;GO
554332;3,000;GO
554333;3,000;GO
554334;3,000;GO
554335;3,000;GO
554336;3,000;GO
554337;3,000;GO
554338;3,000;GO
554339;3,000;GO
554340;3,000;GO
554341;3,000;GO
554342;3,000;GO
554343;3,000;GO
554344;3,000;GO
554345;3,000;GO
554346;3,000;GO
554347;3,000;GO
554348;3,000;GO
554349;3,000;GO
554350;3,000;GO
554351;3,000;GO
554352;3,000;GO
554353;3,000;GO
554354;3,000;GO
554355;3,000;GO
554356;3,000;GO
554357;3,000;GO
554358;3,000;GO
554359;3,000;GO
554360;3,000;GO
554361;3,000;GO
554362;3,000;GO
554363;3,000;GO
554364;3,000;GO
554365;3,000;GO
554366;3,000;GO
554367;3,000;GO
554368;3,000;GO
554369;3,000;GO
554370;3,000;GO
554371;3,000;GO
554372;3,000;GO
554373;3,000;GO
554374;3,000;GO
554375;3,000;GO
554376;3,000;GO
554377;3,000;GO
554378;3,000;GO
554379;3,000;GO
554380;3,000;GO
554381;3,000;GO
554382;3,000;GO
554383;3,000;GO
554384;3,000;GO
