Version;1
Sampling cycle;200us
Out count;1
Data count;91022
First index;7039886

;OUT02
Display unit;0,001um
Upper limit;500,000um
Lower limit;-500,000um

Trigger count;OUT02(um);
7040068;3,250;GO
7040069;3,250;GO
7040070;3,250;GO
7040071;3,250;GO
7040072;3,250;GO
7040073;3,250;GO
7040074;3,250;GO
7040075;3,250;GO
7040076;3,250;GO
7040077;3,250;GO
7040078;3,250;GO
7040079;3,250;GO
7040080;3,250;GO
7040081;3,250;GO
7040082;3,250;GO
7040083;3,250;GO
7040084;3,250;GO
7040085;3,250;GO
7040086;3,250;GO
7040087;3,250;GO
7040088;3,250;GO
7040089;3,250;GO
7040090;3,250;GO
7040091;3,250;GO
7040092;3,250;GO
7040093;3,250;GO
7040094;3,250;GO
7040095;3,250;GO
7040096;3,250;GO
7040097;3,250;GO
7040098;3,250;GO
7040099;3,250;GO
7040100;3,250;GO
7040101;3,250;GO
7040102;3,250;GO
7040103;3,250;GO
7040104;3,250;GO
7040105;3,250;GO
7040106;3,250;GO
7040107;3,250;GO
7040108;3,250;GO
7040109;3,250;GO
7040110;3,250;GO
7040111;3,250;GO
7040112;3,250;GO
7040113;3,250;GO
7040114;3,250;GO
7040115;3,250;GO
7040116;3,250;GO
7040117;3,250;GO
7040118;3,250;GO
7040119;3,250;GO
7040120;3,250;GO
7040121;3,250;GO
7040122;3,250;GO
7040123;3,250;GO
7040124;3,250;GO
7040125;3,250;GO
7040126;3,250;GO
7040127;3,250;GO
7040128;3,250;GO
7040129;3,250;GO
7040130;3,250;GO
7040131;3,250;GO
7040132;3,250;GO
7040133;3,250;GO
7040134;3,250;GO
7040135;3,250;GO
7040136;3,250;GO
7040137;3,250;GO
7040138;3,250;GO
7040139;3,250;GO
7040140;3,250;GO
7040141;3,250;GO
7040142;3,250;GO
7040143;3,250;GO
7040144;3,250;GO
7040145;3,250;GO
7040146;3,250;GO
7040147;3,250;GO
7040148;3,250;GO
7040149;3,250;GO
7040150;3,250;GO
7040151;3,250;GO
7040152;3,250;GO
7040153;3,250;GO
7040154;3,250;GO
7040155;3,250;GO
7040156;3,250;GO
7040157;3,250;GO
7040158;3,250;GO
7040159;3,250;GO
7040160;3,250;GO
7040161;3,250;GO
7040162;3,250;GO
7040163;3,250;GO
7040164;3,250;GO
7040165;3,250;GO
7040166;3,250;GO
7040167;3,250;GO
7040168;3,250;GO
7040169;3,250;GO
7040170;3,250;GO
7040171;3,250;GO
7040172;3,250;GO
7040173;3,250;GO
7040174;3,250;GO
7040175;3,250;GO
7040176;3,250;GO
7040177;3,250;GO
7040178;3,250;GO
7040179;3,250;GO
7040180;3,250;GO
7040181;3,250;GO
7040182;3,250;GO
7040183;3,250;GO
7040184;3,250;GO
7040185;3,250;GO
7040186;3,250;GO
7040187;3,250;GO
7040188;3,250;GO
7040189;3,250;GO
7040190;3,250;GO
7040191;3,250;GO
7040192;3,250;GO
7040193;3,250;GO
7040194;3,250;GO
7040195;3,250;GO
7040196;3,250;GO
7040197;3,250;GO
7040198;3,250;GO
7040199;3,250;GO
7040200;3,250;GO
7040201;3,250;GO
7040202;3,250;GO
7040203;3,250;GO
7040204;3,250;GO
7040205;3,250;GO
7040206;3,250;GO
7040207;3,250;GO
7040208;3,250;GO
7040209;3,250;GO
7040210;3,250;GO
7040211;3,250;GO
7040212;3,250;GO
7040213;3,250;GO
7040214;3,250;GO
7040215;3,250;GO
7040216;3,250;GO
7040217;3,250;GO
7040218;3,250;GO
7040219;3,250;GO
7040220;3,250;GO
7040221;3,250;GO
7040222;3,250;GO
7040223;3,250;GO
7040224;3,250;GO
7040225;3,250;GO
7040226;3,250;GO
7040227;3,250;GO
7040228;3,250;GO
7040229;3,250;GO
7040230;3,250;GO
7040231;3,250;GO
7040232;3,250;GO
7040233;3,250;GO
7040234;3,500;GO
7040235;3,500;GO
7040236;3,500;GO
7040237;3,500;GO
7040238;3,500;GO
7040239;3,500;GO
7040240;3,500;GO
7040241;3,500;GO
7040242;3,500;GO
7040243;3,500;GO
7040244;3,500;GO
7040245;3,500;GO
7040246;3,500;GO
7040247;3,500;GO
7040248;3,500;GO
7040249;3,500;GO
7040250;3,500;GO
7040251;3,500;GO
7040252;3,500;GO
7040253;3,500;GO
7040254;3,500;GO
7040255;3,500;GO
7040256;3,500;GO
7040257;3,500;GO
7040258;3,500;GO
7040259;3,500;GO
7040260;3,500;GO
7040261;3,500;GO
7040262;3,500;GO
7040263;3,500;GO
7040264;3,500;GO
7040265;3,500;GO
7040266;3,500;GO
7040267;3,500;GO
7040268;3,500;GO
7040269;3,500;GO
7040270;3,500;GO
7040271;3,500;GO
7040272;3,500;GO
7040273;3,500;GO
7040274;3,500;GO
7040275;3,500;GO
7040276;3,500;GO
7040277;3,500;GO
7040278;3,500;GO
7040279;3,500;GO
7040280;3,500;GO
7040281;3,500;GO
7040282;3,500;GO
7040283;3,500;GO
7040284;3,500;GO
7040285;3,500;GO
7040286;3,500;GO
7040287;3,500;GO
7040288;3,500;GO
7040289;3,500;GO
7040290;3,500;GO
7040291;3,500;GO
7040292;3,500;GO
7040293;3,500;GO
7040294;3,500;GO
7040295;3,500;GO
7040296;3,500;GO
7040297;3,500;GO
7040298;3,500;GO
7040299;3,500;GO
7040300;3,500;GO
7040301;3,500;GO
7040302;3,500;GO
7040303;3,500;GO
7040304;3,500;GO
7040305;3,500;GO
7040306;3,500;GO
7040307;3,500;GO
7040308;3,500;GO
7040309;3,500;GO
7040310;3,500;GO
7040311;3,500;GO
7040312;3,500;GO
7040313;3,500;GO
7040314;3,500;GO
7040315;3,500;GO
7040316;3,500;GO
7040317;3,500;GO
7040318;3,500;GO
7040319;3,500;GO
7040320;3,500;GO
7040321;3,500;GO
7040322;3,500;GO
7040323;3,500;GO
7040324;3,500;GO
7040325;3,500;GO
7040326;3,500;GO
7040327;3,500;GO
7040328;3,500;GO
7040329;3,500;GO
7040330;3,500;GO
7040331;3,500;GO
7040332;3,500;GO
7040333;3,500;GO
7040334;3,500;GO
7040335;3,500;GO
7040336;3,500;GO
7040337;3,500;GO
7040338;3,500;GO
7040339;3,500;GO
7040340;3,500;GO
7040341;3,500;GO
7040342;3,500;GO
7040343;3,500;GO
7040344;3,500;GO
7040345;3,500;GO
7040346;3,500;GO
7040347;3,500;GO
7040348;3,500;GO
7040349;3,500;GO
7040350;3,500;GO
7040351;3,500;GO
7040352;3,500;GO
7040353;3,500;GO
7040354;3,500;GO
7040355;3,500;GO
7040356;3,500;GO
7040357;3,500;GO
7040358;3,500;GO
7040359;3,500;GO
7040360;3,500;GO
7040361;3,500;GO
7040362;3,500;GO
7040363;3,500;GO
7040364;3,500;GO
7040365;3,500;GO
7040366;3,500;GO
7040367;3,500;GO
7040368;3,500;GO
7040369;3,500;GO
7040370;3,500;GO
7040371;3,500;GO
7040372;3,500;GO
7040373;3,500;GO
7040374;3,500;GO
7040375;3,500;GO
7040376;3,500;GO
7040377;3,500;GO
7040378;3,500;GO
7040379;3,500;GO
7040380;3,500;GO
7040381;3,500;GO
7040382;3,500;GO
7040383;3,500;GO
7040384;3,500;GO
7040385;3,500;GO
7040386;3,500;GO
7040387;3,500;GO
7040388;3,500;GO
7040389;3,500;GO
7040390;3,500;GO
7040391;3,500;GO
7040392;3,500;GO
7040393;3,500;GO
7040394;3,500;GO
7040395;3,500;GO
7040396;3,500;GO
7040397;3,500;GO
7040398;3,500;GO
7040399;3,500;GO
7040400;3,500;GO
7040401;3,500;GO
7040402;3,500;GO
7040403;3,500;GO
7040404;3,500;GO
7040405;3,500;GO
7040406;3,500;GO
7040407;3,500;GO
7040408;3,500;GO
7040409;3,500;GO
7040410;3,500;GO
7040411;3,500;GO
7040412;3,500;GO
7040413;3,500;GO
7040414;3,500;GO
7040415;3,500;GO
7040416;3,500;GO
7040417;3,500;GO
7040418;3,500;GO
7040419;3,500;GO
7040420;3,500;GO
7040421;3,500;GO
7040422;3,500;GO
7040423;3,500;GO
7040424;3,500;GO
7040425;3,500;GO
7040426;3,500;GO
7040427;3,500;GO
7040428;3,500;GO
7040429;3,500;GO
7040430;3,500;GO
7040431;3,500;GO
7040432;3,500;GO
7040433;3,500;GO
7040434;3,500;GO
7040435;3,500;GO
7040436;3,500;GO
7040437;3,500;GO
7040438;3,500;GO
7040439;3,500;GO
7040440;3,500;GO
7040441;3,500;GO
7040442;3,500;GO
7040443;3,500;GO
7040444;3,500;GO
7040445;3,500;GO
7040446;3,500;GO
7040447;3,500;GO
7040448;3,500;GO
7040449;3,500;GO
7040450;3,500;GO
7040451;3,500;GO
7040452;3,500;GO
7040453;3,500;GO
7040454;3,500;GO
7040455;3,500;GO
7040456;3,500;GO
7040457;3,500;GO
7040458;3,500;GO
7040459;3,500;GO
7040460;3,500;GO
7040461;3,500;GO
7040462;3,500;GO
7040463;3,500;GO
7040464;3,500;GO
7040465;3,500;GO
7040466;3,500;GO
7040467;3,500;GO
7040468;3,500;GO
7040469;3,500;GO
7040470;3,500;GO
7040471;3,500;GO
7040472;3,500;GO
7040473;3,500;GO
7040474;3,500;GO
7040475;3,500;GO
7040476;3,500;GO
7040477;3,500;GO
7040478;3,500;GO
7040479;3,500;GO
7040480;3,500;GO
7040481;3,500;GO
7040482;3,500;GO
7040483;3,500;GO
7040484;3,500;GO
7040485;3,500;GO
7040486;3,500;GO
7040487;3,500;GO
7040488;3,500;GO
7040489;3,500;GO
7040490;3,500;GO
7040491;3,500;GO
7040492;3,500;GO
7040493;3,500;GO
7040494;3,500;GO
7040495;3,500;GO
7040496;3,500;GO
7040497;3,500;GO
7040498;3,500;GO
7040499;3,500;GO
7040500;3,500;GO
7040501;3,500;GO
7040502;3,500;GO
7040503;3,500;GO
7040504;3,500;GO
7040505;3,500;GO
7040506;3,500;GO
7040507;3,500;GO
7040508;3,500;GO
7040509;3,500;GO
7040510;3,500;GO
7040511;3,500;GO
7040512;3,500;GO
7040513;3,500;GO
7040514;3,500;GO
7040515;3,500;GO
7040516;3,500;GO
7040517;3,500;GO
7040518;3,500;GO
7040519;3,500;GO
7040520;3,500;GO
7040521;3,500;GO
7040522;3,500;GO
7040523;3,500;GO
7040524;3,500;GO
7040525;3,500;GO
7040526;3,500;GO
7040527;3,500;GO
7040528;3,500;GO
7040529;3,500;GO
7040530;3,500;GO
7040531;3,500;GO
7040532;3,500;GO
7040533;3,500;GO
7040534;3,500;GO
7040535;3,500;GO
7040536;3,500;GO
7040537;3,500;GO
7040538;3,500;GO
7040539;3,500;GO
7040540;3,500;GO
7040541;3,500;GO
7040542;3,500;GO
7040543;3,500;GO
7040544;3,500;GO
7040545;3,500;GO
7040546;3,500;GO
7040547;3,500;GO
7040548;3,500;GO
7040549;3,500;GO
7040550;3,500;GO
7040551;3,500;GO
7040552;3,500;GO
7040553;3,500;GO
7040554;3,500;GO
7040555;3,500;GO
7040556;3,500;GO
7040557;3,500;GO
7040558;3,500;GO
7040559;3,500;GO
7040560;3,500;GO
7040561;3,500;GO
7040562;3,500;GO
7040563;3,500;GO
7040564;3,500;GO
7040565;3,500;GO
7040566;3,500;GO
7040567;3,500;GO
7040568;3,500;GO
7040569;3,500;GO
7040570;3,500;GO
7040571;3,500;GO
7040572;3,500;GO
7040573;3,500;GO
7040574;3,500;GO
7040575;3,500;GO
7040576;3,500;GO
7040577;3,500;GO
7040578;3,500;GO
7040579;3,500;GO
7040580;3,500;GO
7040581;3,500;GO
7040582;3,500;GO
7040583;3,500;GO
7040584;3,500;GO
7040585;3,500;GO
7040586;3,500;GO
7040587;3,500;GO
7040588;3,500;GO
7040589;3,500;GO
7040590;3,500;GO
7040591;3,500;GO
7040592;3,500;GO
7040593;3,500;GO
7040594;3,500;GO
7040595;3,500;GO
7040596;3,500;GO
7040597;3,500;GO
7040598;3,500;GO
7040599;3,500;GO
7040600;3,500;GO
7040601;3,500;GO
7040602;3,500;GO
7040603;3,500;GO
7040604;3,500;GO
7040605;3,500;GO
7040606;3,500;GO
7040607;3,500;GO
7040608;3,500;GO
7040609;3,500;GO
7040610;3,500;GO
7040611;3,500;GO
7040612;3,500;GO
7040613;3,500;GO
7040614;3,500;GO
7040615;3,500;GO
7040616;3,500;GO
7040617;3,500;GO
7040618;3,500;GO
7040619;3,500;GO
7040620;3,500;GO
7040621;3,500;GO
7040622;3,500;GO
7040623;3,500;GO
7040624;3,500;GO
7040625;3,500;GO
7040626;3,500;GO
7040627;3,500;GO
7040628;3,500;GO
7040629;3,500;GO
7040630;3,500;GO
7040631;3,500;GO
7040632;3,500;GO
7040633;3,500;GO
7040634;3,500;GO
7040635;3,500;GO
7040636;3,500;GO
7040637;3,500;GO
7040638;3,500;GO
7040639;3,500;GO
7040640;3,500;GO
7040641;3,500;GO
7040642;3,500;GO
7040643;3,500;GO
7040644;3,500;GO
7040645;3,750;GO
7040646;3,750;GO
7040647;3,750;GO
7040648;3,750;GO
7040649;3,750;GO
7040650;3,750;GO
7040651;3,750;GO
7040652;3,750;GO
7040653;3,750;GO
7040654;3,750;GO
7040655;3,750;GO
7040656;3,750;GO
7040657;3,750;GO
7040658;3,750;GO
7040659;3,750;GO
7040660;3,750;GO
7040661;3,750;GO
7040662;3,750;GO
7040663;3,750;GO
7040664;3,750;GO
7040665;3,750;GO
7040666;3,750;GO
7040667;3,750;GO
7040668;3,750;GO
7040669;3,750;GO
7040670;3,750;GO
7040671;3,750;GO
7040672;3,750;GO
7040673;3,750;GO
7040674;3,750;GO
7040675;3,750;GO
7040676;3,750;GO
7040677;3,750;GO
7040678;3,750;GO
7040679;3,750;GO
7040680;3,750;GO
7040681;3,750;GO
7040682;3,750;GO
7040683;3,750;GO
7040684;3,750;GO
7040685;3,750;GO
7040686;3,750;GO
7040687;3,750;GO
7040688;3,750;GO
7040689;3,750;GO
7040690;3,750;GO
7040691;3,750;GO
7040692;3,750;GO
7040693;3,750;GO
7040694;3,750;GO
7040695;3,750;GO
7040696;3,750;GO
7040697;3,750;GO
7040698;3,750;GO
7040699;3,750;GO
7040700;3,750;GO
7040701;3,750;GO
7040702;3,750;GO
7040703;3,750;GO
7040704;3,750;GO
7040705;3,750;GO
7040706;3,750;GO
7040707;3,750;GO
7040708;3,750;GO
7040709;3,750;GO
7040710;3,750;GO
7040711;3,750;GO
7040712;3,750;GO
7040713;3,750;GO
7040714;3,750;GO
7040715;3,750;GO
7040716;3,750;GO
7040717;3,750;GO
7040718;3,750;GO
7040719;3,750;GO
7040720;3,750;GO
7040721;3,750;GO
7040722;3,750;GO
7040723;3,750;GO
7040724;3,750;GO
7040725;3,750;GO
7040726;3,750;GO
7040727;3,750;GO
7040728;3,750;GO
7040729;3,750;GO
7040730;3,750;GO
7040731;3,750;GO
7040732;3,750;GO
7040733;3,750;GO
7040734;3,750;GO
7040735;3,750;GO
7040736;3,750;GO
7040737;3,750;GO
7040738;3,750;GO
7040739;3,750;GO
7040740;3,750;GO
7040741;3,750;GO
7040742;3,750;GO
7040743;3,750;GO
7040744;3,750;GO
7040745;3,750;GO
7040746;3,750;GO
7040747;3,750;GO
7040748;3,750;GO
7040749;3,750;GO
7040750;3,750;GO
7040751;3,750;GO
7040752;3,750;GO
7040753;3,750;GO
7040754;3,750;GO
7040755;3,750;GO
7040756;3,750;GO
7040757;3,750;GO
7040758;3,750;GO
7040759;3,750;GO
7040760;3,750;GO
7040761;3,750;GO
7040762;3,750;GO
7040763;3,750;GO
7040764;3,750;GO
7040765;3,750;GO
7040766;3,750;GO
7040767;3,750;GO
7040768;3,750;GO
7040769;3,750;GO
7040770;3,750;GO
7040771;3,750;GO
7040772;3,750;GO
7040773;3,750;GO
7040774;3,750;GO
7040775;3,750;GO
7040776;3,750;GO
7040777;3,750;GO
7040778;3,750;GO
7040779;3,750;GO
7040780;3,750;GO
7040781;3,750;GO
7040782;3,750;GO
7040783;3,750;GO
7040784;3,750;GO
7040785;3,750;GO
7040786;3,750;GO
7040787;3,750;GO
7040788;3,750;GO
7040789;3,750;GO
7040790;3,750;GO
7040791;3,750;GO
7040792;3,750;GO
7040793;3,750;GO
7040794;3,750;GO
7040795;3,750;GO
7040796;3,750;GO
7040797;3,750;GO
7040798;3,750;GO
7040799;3,750;GO
7040800;3,750;GO
7040801;3,750;GO
7040802;3,750;GO
7040803;3,750;GO
7040804;3,750;GO
7040805;3,750;GO
7040806;3,750;GO
7040807;3,750;GO
7040808;3,750;GO
7040809;3,750;GO
7040810;3,750;GO
7040811;3,750;GO
7040812;3,750;GO
7040813;3,750;GO
7040814;3,750;GO
7040815;3,750;GO
7040816;3,750;GO
7040817;3,750;GO
7040818;3,750;GO
7040819;3,750;GO
7040820;3,750;GO
7040821;3,750;GO
7040822;3,750;GO
7040823;3,750;GO
7040824;3,750;GO
7040825;3,750;GO
7040826;3,750;GO
7040827;3,750;GO
7040828;3,750;GO
7040829;3,750;GO
7040830;3,750;GO
7040831;3,750;GO
7040832;3,750;GO
7040833;3,750;GO
7040834;3,750;GO
7040835;3,750;GO
7040836;3,750;GO
7040837;3,750;GO
7040838;3,750;GO
7040839;3,750;GO
7040840;3,750;GO
7040841;3,750;GO
7040842;3,750;GO
7040843;3,750;GO
7040844;3,750;GO
7040845;3,750;GO
7040846;3,750;GO
7040847;3,750;GO
7040848;3,750;GO
7040849;3,750;GO
7040850;3,750;GO
7040851;3,750;GO
7040852;3,750;GO
7040853;3,750;GO
7040854;3,750;GO
7040855;3,750;GO
7040856;3,750;GO
7040857;3,750;GO
7040858;3,750;GO
7040859;3,750;GO
7040860;3,750;GO
7040861;3,750;GO
7040862;3,750;GO
7040863;3,750;GO
7040864;3,750;GO
7040865;3,750;GO
7040866;3,750;GO
7040867;3,750;GO
7040868;3,750;GO
7040869;3,750;GO
7040870;3,750;GO
7040871;3,750;GO
7040872;3,750;GO
7040873;3,750;GO
7040874;3,750;GO
7040875;3,750;GO
7040876;3,750;GO
7040877;3,750;GO
7040878;3,750;GO
7040879;3,750;GO
7040880;3,750;GO
7040881;3,750;GO
7040882;3,750;GO
7040883;3,750;GO
7040884;3,750;GO
7040885;3,750;GO
7040886;3,750;GO
7040887;3,750;GO
7040888;3,750;GO
7040889;3,750;GO
7040890;3,750;GO
7040891;3,750;GO
7040892;3,750;GO
7040893;3,750;GO
7040894;3,750;GO
7040895;3,750;GO
7040896;3,750;GO
7040897;3,750;GO
7040898;3,750;GO
7040899;3,750;GO
7040900;3,750;GO
7040901;3,750;GO
7040902;3,750;GO
7040903;3,750;GO
7040904;3,750;GO
7040905;3,750;GO
7040906;3,750;GO
7040907;3,750;GO
7040908;3,750;GO
7040909;3,750;GO
7040910;3,750;GO
7040911;3,750;GO
7040912;3,750;GO
7040913;3,750;GO
7040914;3,750;GO
7040915;3,750;GO
7040916;3,750;GO
7040917;3,750;GO
7040918;3,750;GO
7040919;3,750;GO
7040920;3,750;GO
7040921;3,750;GO
7040922;3,750;GO
7040923;3,750;GO
7040924;3,750;GO
7040925;3,750;GO
7040926;3,750;GO
7040927;3,750;GO
7040928;3,750;GO
7040929;3,750;GO
7040930;3,750;GO
7040931;3,750;GO
7040932;3,750;GO
7040933;3,750;GO
7040934;3,750;GO
7040935;3,750;GO
7040936;3,750;GO
7040937;3,750;GO
7040938;3,750;GO
7040939;3,750;GO
7040940;3,750;GO
7040941;3,750;GO
7040942;3,750;GO
7040943;3,750;GO
7040944;3,750;GO
7040945;3,750;GO
7040946;3,750;GO
7040947;3,750;GO
7040948;3,750;GO
7040949;3,750;GO
7040950;3,750;GO
7040951;3,750;GO
7040952;3,750;GO
7040953;3,750;GO
7040954;3,750;GO
7040955;3,750;GO
7040956;3,750;GO
7040957;3,750;GO
7040958;3,750;GO
7040959;3,750;GO
7040960;3,750;GO
7040961;3,750;GO
7040962;3,750;GO
7040963;3,750;GO
7040964;3,750;GO
7040965;3,750;GO
7040966;3,750;GO
7040967;3,750;GO
7040968;3,750;GO
7040969;3,750;GO
7040970;3,750;GO
7040971;3,750;GO
7040972;3,750;GO
7040973;3,750;GO
7040974;3,750;GO
7040975;3,750;GO
7040976;3,750;GO
7040977;3,750;GO
7040978;3,750;GO
7040979;3,750;GO
7040980;3,750;GO
7040981;3,750;GO
7040982;3,750;GO
7040983;3,750;GO
7040984;3,750;GO
7040985;3,750;GO
7040986;3,750;GO
7040987;3,750;GO
7040988;3,750;GO
7040989;3,750;GO
7040990;3,750;GO
7040991;3,750;GO
7040992;3,750;GO
7040993;3,750;GO
7040994;3,750;GO
7040995;3,750;GO
7040996;3,750;GO
7040997;3,750;GO
7040998;3,750;GO
7040999;3,750;GO
7041000;3,750;GO
7041001;3,750;GO
7041002;3,750;GO
7041003;3,750;GO
7041004;3,750;GO
7041005;3,750;GO
7041006;3,750;GO
7041007;3,750;GO
7041008;3,750;GO
7041009;3,750;GO
7041010;3,750;GO
7041011;3,750;GO
7041012;3,750;GO
7041013;3,750;GO
7041014;3,750;GO
7041015;3,750;GO
7041016;3,750;GO
7041017;3,750;GO
7041018;3,750;GO
7041019;3,750;GO
7041020;3,750;GO
7041021;3,750;GO
7041022;3,750;GO
7041023;3,750;GO
7041024;3,750;GO
7041025;3,750;GO
7041026;3,750;GO
7041027;3,750;GO
7041028;3,750;GO
7041029;3,750;GO
7041030;3,750;GO
7041031;3,750;GO
7041032;3,750;GO
7041033;3,750;GO
7041034;3,750;GO
7041035;3,750;GO
7041036;3,750;GO
7041037;3,750;GO
7041038;3,750;GO
7041039;3,750;GO
7041040;3,750;GO
7041041;3,750;GO
7041042;3,750;GO
7041043;3,750;GO
7041044;3,750;GO
7041045;3,750;GO
7041046;3,750;GO
7041047;3,750;GO
7041048;3,750;GO
7041049;3,750;GO
7041050;3,750;GO
7041051;3,750;GO
7041052;3,750;GO
7041053;3,750;GO
7041054;3,750;GO
7041055;3,750;GO
7041056;3,750;GO
7041057;3,750;GO
7041058;3,750;GO
7041059;3,750;GO
7041060;3,750;GO
7041061;3,750;GO
7041062;3,750;GO
7041063;3,750;GO
7041064;3,750;GO
7041065;3,750;GO
7041066;3,750;GO
7041067;3,750;GO
7041068;3,750;GO
7041069;3,750;GO
7041070;3,750;GO
7041071;3,750;GO
7041072;3,750;GO
7041073;3,750;GO
7041074;3,750;GO
7041075;3,750;GO
7041076;3,750;GO
7041077;3,750;GO
7041078;3,750;GO
7041079;3,750;GO
7041080;3,750;GO
7041081;3,750;GO
7041082;3,750;GO
7041083;3,750;GO
7041084;3,750;GO
7041085;3,750;GO
7041086;3,750;GO
7041087;3,750;GO
7041088;3,750;GO
7041089;3,750;GO
7041090;3,750;GO
7041091;3,750;GO
7041092;3,750;GO
7041093;3,750;GO
7041094;3,750;GO
7041095;3,750;GO
7041096;3,750;GO
7041097;3,750;GO
7041098;3,750;GO
7041099;3,750;GO
7041100;3,750;GO
7041101;3,750;GO
7041102;3,750;GO
7041103;3,750;GO
7041104;3,750;GO
7041105;3,750;GO
7041106;3,750;GO
7041107;3,750;GO
7041108;3,750;GO
7041109;3,750;GO
7041110;3,750;GO
7041111;3,750;GO
7041112;3,750;GO
7041113;3,750;GO
7041114;3,750;GO
7041115;3,750;GO
7041116;3,750;GO
7041117;3,750;GO
7041118;3,750;GO
7041119;3,750;GO
7041120;3,750;GO
7041121;3,750;GO
7041122;3,750;GO
7041123;3,750;GO
7041124;3,750;GO
7041125;3,750;GO
7041126;3,750;GO
7041127;3,750;GO
7041128;3,750;GO
7041129;3,750;GO
7041130;3,750;GO
7041131;3,750;GO
7041132;3,750;GO
7041133;3,750;GO
7041134;3,750;GO
7041135;3,750;GO
7041136;3,750;GO
7041137;3,750;GO
7041138;3,750;GO
7041139;3,750;GO
7041140;3,750;GO
7041141;3,750;GO
