Version;1
Sampling cycle;200us
Out count;1
Data count;91504
First index;748728

;OUT02
Display unit;0,001um
Upper limit;500,000um
Lower limit;-500,000um

Trigger count;OUT02(um);
749194;2,250;GO
749195;2,250;GO
749196;2,250;GO
749197;2,250;GO
749198;2,250;GO
749199;2,250;GO
749200;2,250;GO
749201;2,250;GO
749202;2,250;GO
749203;2,250;GO
749204;2,250;GO
749205;2,250;GO
749206;2,250;GO
749207;2,250;GO
749208;2,250;GO
749209;2,250;GO
749210;2,250;GO
749211;2,250;GO
749212;2,250;GO
749213;2,250;GO
749214;2,250;GO
749215;2,250;GO
749216;2,250;GO
749217;2,250;GO
749218;2,250;GO
749219;2,250;GO
749220;2,250;GO
749221;2,250;GO
749222;2,250;GO
749223;2,250;GO
749224;2,250;GO
749225;2,250;GO
749226;2,250;GO
749227;2,250;GO
749228;2,250;GO
749229;2,250;GO
749230;2,250;GO
749231;2,250;GO
749232;2,250;GO
749233;2,250;GO
749234;2,250;GO
749235;2,250;GO
749236;2,250;GO
749237;2,250;GO
749238;2,250;GO
749239;2,250;GO
749240;2,250;GO
749241;2,250;GO
749242;2,250;GO
749243;2,250;GO
749244;2,250;GO
749245;2,250;GO
749246;2,250;GO
749247;2,250;GO
749248;2,250;GO
749249;2,250;GO
749250;2,250;GO
749251;2,250;GO
749252;2,250;GO
749253;2,250;GO
749254;2,250;GO
749255;2,250;GO
749256;2,250;GO
749257;2,250;GO
749258;2,250;GO
749259;2,250;GO
749260;2,250;GO
749261;2,250;GO
749262;2,250;GO
749263;2,250;GO
749264;2,250;GO
749265;2,250;GO
749266;2,250;GO
749267;2,250;GO
749268;2,250;GO
749269;2,250;GO
749270;2,250;GO
749271;2,250;GO
749272;2,250;GO
749273;2,250;GO
749274;2,250;GO
749275;2,250;GO
749276;2,250;GO
749277;2,250;GO
749278;2,250;GO
749279;2,250;GO
749280;2,250;GO
749281;2,250;GO
749282;2,250;GO
749283;2,250;GO
749284;2,250;GO
749285;2,250;GO
749286;2,250;GO
749287;2,250;GO
749288;2,250;GO
749289;2,250;GO
749290;2,250;GO
749291;2,250;GO
749292;2,250;GO
749293;2,250;GO
749294;2,250;GO
749295;2,250;GO
749296;2,250;GO
749297;2,250;GO
749298;2,250;GO
749299;2,250;GO
749300;2,250;GO
749301;2,250;GO
749302;2,250;GO
749303;2,250;GO
749304;2,250;GO
749305;2,250;GO
749306;2,250;GO
749307;2,250;GO
749308;2,250;GO
749309;2,250;GO
749310;2,250;GO
749311;2,250;GO
749312;2,250;GO
749313;2,250;GO
749314;2,250;GO
749315;2,250;GO
749316;2,250;GO
749317;2,250;GO
749318;2,250;GO
749319;2,250;GO
749320;2,250;GO
749321;2,250;GO
749322;2,250;GO
749323;2,250;GO
749324;2,250;GO
749325;2,250;GO
749326;2,250;GO
749327;2,250;GO
749328;2,250;GO
749329;2,250;GO
749330;2,250;GO
749331;2,250;GO
749332;2,250;GO
749333;2,250;GO
749334;2,250;GO
749335;2,250;GO
749336;2,250;GO
749337;2,250;GO
749338;2,250;GO
749339;2,250;GO
749340;2,250;GO
749341;2,250;GO
749342;2,250;GO
749343;2,250;GO
749344;2,250;GO
749345;2,250;GO
749346;2,250;GO
749347;2,250;GO
749348;2,250;GO
749349;2,250;GO
749350;2,250;GO
749351;2,250;GO
749352;2,250;GO
749353;2,250;GO
749354;2,250;GO
749355;2,250;GO
749356;2,250;GO
749357;2,250;GO
749358;2,250;GO
749359;2,250;GO
749360;2,250;GO
749361;2,250;GO
749362;2,250;GO
749363;2,250;GO
749364;2,250;GO
749365;2,250;GO
749366;2,250;GO
749367;2,250;GO
749368;2,250;GO
749369;2,250;GO
749370;2,250;GO
749371;2,250;GO
749372;2,250;GO
749373;2,250;GO
749374;2,250;GO
749375;2,250;GO
749376;2,250;GO
749377;2,250;GO
749378;2,250;GO
749379;2,250;GO
749380;2,250;GO
749381;2,250;GO
749382;2,250;GO
749383;2,250;GO
749384;2,250;GO
749385;2,250;GO
749386;2,250;GO
749387;2,250;GO
749388;2,250;GO
749389;2,250;GO
749390;2,250;GO
749391;2,250;GO
749392;2,250;GO
749393;2,250;GO
749394;2,250;GO
749395;2,250;GO
749396;2,250;GO
749397;2,250;GO
749398;2,250;GO
749399;2,250;GO
749400;2,250;GO
749401;2,250;GO
749402;2,250;GO
749403;2,250;GO
749404;2,250;GO
749405;2,250;GO
749406;2,250;GO
749407;2,250;GO
749408;2,250;GO
749409;2,250;GO
749410;2,250;GO
749411;2,250;GO
749412;2,250;GO
749413;2,250;GO
749414;2,250;GO
749415;2,250;GO
749416;2,250;GO
749417;2,250;GO
749418;2,250;GO
749419;2,250;GO
749420;2,250;GO
749421;2,250;GO
749422;2,250;GO
749423;2,250;GO
749424;2,250;GO
749425;2,250;GO
749426;2,250;GO
749427;2,250;GO
749428;2,250;GO
749429;2,250;GO
749430;2,250;GO
749431;2,250;GO
749432;2,250;GO
749433;2,250;GO
749434;2,250;GO
749435;2,250;GO
749436;2,250;GO
749437;2,250;GO
749438;2,250;GO
749439;2,250;GO
749440;2,250;GO
749441;2,250;GO
749442;2,250;GO
749443;2,250;GO
749444;2,250;GO
749445;2,250;GO
749446;2,250;GO
749447;2,250;GO
749448;2,250;GO
749449;2,250;GO
749450;2,250;GO
749451;2,250;GO
749452;2,250;GO
749453;2,250;GO
749454;2,250;GO
749455;2,250;GO
749456;2,250;GO
749457;2,250;GO
749458;2,250;GO
749459;2,250;GO
749460;2,250;GO
749461;2,250;GO
749462;2,250;GO
749463;2,250;GO
749464;2,250;GO
749465;2,250;GO
749466;2,250;GO
749467;2,250;GO
749468;2,250;GO
749469;2,250;GO
749470;2,250;GO
749471;2,250;GO
749472;2,250;GO
749473;2,250;GO
749474;2,250;GO
749475;2,250;GO
749476;2,250;GO
749477;2,250;GO
749478;2,250;GO
749479;2,250;GO
749480;2,250;GO
749481;2,250;GO
749482;2,250;GO
749483;2,250;GO
749484;2,250;GO
749485;2,250;GO
749486;2,250;GO
749487;2,250;GO
749488;2,250;GO
749489;2,250;GO
749490;2,250;GO
749491;2,250;GO
749492;2,250;GO
749493;2,250;GO
749494;2,250;GO
749495;2,250;GO
749496;2,250;GO
749497;2,250;GO
749498;2,250;GO
749499;2,250;GO
749500;2,250;GO
749501;2,250;GO
749502;2,250;GO
749503;2,250;GO
749504;2,250;GO
749505;2,250;GO
749506;2,250;GO
749507;2,250;GO
749508;2,250;GO
749509;2,250;GO
749510;2,250;GO
749511;2,250;GO
749512;2,000;GO
749513;2,000;GO
749514;2,000;GO
749515;2,000;GO
749516;2,000;GO
749517;2,000;GO
749518;2,000;GO
749519;2,000;GO
749520;2,000;GO
749521;2,000;GO
749522;2,000;GO
749523;2,000;GO
749524;2,000;GO
749525;2,000;GO
749526;2,000;GO
749527;2,000;GO
749528;2,000;GO
749529;2,000;GO
749530;2,000;GO
749531;2,000;GO
749532;2,000;GO
749533;2,000;GO
749534;2,000;GO
749535;2,000;GO
749536;2,000;GO
749537;2,000;GO
749538;2,000;GO
749539;2,000;GO
749540;2,000;GO
749541;2,000;GO
749542;2,000;GO
749543;2,000;GO
749544;2,000;GO
749545;2,000;GO
749546;2,000;GO
749547;2,000;GO
749548;2,000;GO
749549;2,000;GO
749550;2,000;GO
749551;2,000;GO
749552;2,000;GO
749553;2,000;GO
749554;2,000;GO
749555;2,000;GO
749556;2,000;GO
749557;2,000;GO
749558;2,000;GO
749559;2,000;GO
749560;2,000;GO
749561;2,000;GO
749562;2,000;GO
749563;2,000;GO
749564;2,000;GO
749565;2,000;GO
749566;2,000;GO
749567;2,000;GO
749568;2,000;GO
749569;2,000;GO
749570;2,000;GO
749571;2,000;GO
749572;2,000;GO
749573;2,000;GO
749574;2,000;GO
749575;2,000;GO
749576;2,000;GO
749577;2,000;GO
749578;2,000;GO
749579;2,000;GO
749580;2,000;GO
749581;2,000;GO
749582;2,000;GO
749583;2,000;GO
749584;2,000;GO
749585;2,000;GO
749586;2,000;GO
749587;2,000;GO
749588;2,000;GO
749589;2,000;GO
749590;2,000;GO
749591;2,000;GO
749592;2,000;GO
749593;2,000;GO
749594;2,000;GO
749595;2,000;GO
749596;2,000;GO
749597;2,000;GO
749598;2,000;GO
749599;2,000;GO
749600;2,000;GO
749601;2,000;GO
749602;2,000;GO
749603;2,000;GO
749604;2,000;GO
749605;2,000;GO
749606;2,000;GO
749607;2,000;GO
749608;2,000;GO
749609;2,000;GO
749610;2,000;GO
749611;2,000;GO
749612;2,000;GO
749613;2,000;GO
749614;2,000;GO
749615;2,000;GO
749616;2,000;GO
749617;2,000;GO
749618;2,000;GO
749619;2,000;GO
749620;2,000;GO
749621;2,000;GO
749622;2,000;GO
749623;2,000;GO
749624;2,000;GO
749625;2,000;GO
749626;2,000;GO
749627;2,000;GO
749628;2,000;GO
749629;2,000;GO
749630;2,000;GO
749631;2,000;GO
749632;2,000;GO
749633;2,000;GO
749634;2,000;GO
749635;2,000;GO
749636;2,000;GO
749637;2,000;GO
749638;2,000;GO
749639;2,000;GO
749640;2,000;GO
749641;2,000;GO
749642;2,000;GO
749643;2,000;GO
749644;2,000;GO
749645;2,000;GO
749646;2,000;GO
749647;2,000;GO
749648;2,000;GO
749649;2,000;GO
749650;2,000;GO
749651;2,000;GO
749652;2,000;GO
749653;2,000;GO
749654;2,000;GO
749655;2,000;GO
749656;2,000;GO
749657;2,000;GO
749658;2,000;GO
749659;2,000;GO
749660;2,000;GO
749661;2,000;GO
749662;2,000;GO
749663;2,000;GO
749664;2,000;GO
749665;2,000;GO
749666;2,000;GO
749667;2,000;GO
749668;2,000;GO
749669;2,000;GO
749670;2,000;GO
749671;2,000;GO
749672;2,000;GO
749673;2,000;GO
749674;2,000;GO
749675;2,000;GO
749676;2,000;GO
749677;2,000;GO
749678;2,000;GO
749679;2,000;GO
749680;2,000;GO
749681;2,000;GO
749682;2,000;GO
749683;2,000;GO
749684;2,000;GO
749685;2,000;GO
749686;2,000;GO
749687;2,000;GO
749688;2,000;GO
749689;2,000;GO
749690;2,000;GO
749691;2,000;GO
749692;2,000;GO
749693;2,000;GO
749694;2,000;GO
749695;2,000;GO
749696;2,000;GO
749697;2,000;GO
749698;2,000;GO
749699;2,000;GO
749700;2,000;GO
749701;2,000;GO
749702;2,000;GO
749703;2,000;GO
749704;2,000;GO
749705;2,000;GO
749706;2,000;GO
749707;2,000;GO
749708;2,000;GO
749709;2,000;GO
749710;2,000;GO
749711;2,000;GO
749712;2,000;GO
749713;2,000;GO
749714;2,000;GO
749715;2,000;GO
749716;2,000;GO
749717;2,000;GO
749718;2,000;GO
749719;2,000;GO
749720;2,000;GO
749721;2,000;GO
749722;2,000;GO
749723;2,000;GO
749724;2,000;GO
749725;2,000;GO
749726;2,000;GO
749727;2,000;GO
749728;2,000;GO
749729;2,000;GO
749730;2,000;GO
749731;2,000;GO
749732;2,000;GO
749733;2,000;GO
749734;2,000;GO
749735;2,000;GO
749736;2,000;GO
749737;2,000;GO
749738;2,000;GO
749739;2,000;GO
749740;2,000;GO
749741;2,000;GO
749742;2,000;GO
749743;2,000;GO
749744;2,000;GO
749745;2,000;GO
749746;2,000;GO
749747;2,000;GO
749748;2,000;GO
749749;2,000;GO
749750;2,000;GO
749751;2,000;GO
749752;2,000;GO
749753;2,000;GO
749754;2,000;GO
749755;2,000;GO
749756;2,000;GO
749757;2,000;GO
749758;2,000;GO
749759;2,000;GO
749760;2,000;GO
749761;2,000;GO
749762;2,000;GO
749763;2,000;GO
749764;2,000;GO
749765;2,000;GO
749766;2,000;GO
749767;2,000;GO
749768;2,000;GO
749769;2,000;GO
749770;2,000;GO
749771;2,000;GO
749772;2,000;GO
749773;2,000;GO
749774;2,000;GO
749775;2,000;GO
749776;2,000;GO
749777;2,000;GO
749778;2,000;GO
749779;2,000;GO
749780;2,000;GO
749781;2,000;GO
749782;2,000;GO
749783;2,000;GO
749784;2,000;GO
749785;2,000;GO
749786;2,000;GO
749787;2,000;GO
749788;2,000;GO
749789;2,000;GO
749790;2,000;GO
749791;2,000;GO
749792;2,000;GO
749793;2,000;GO
749794;2,000;GO
749795;2,000;GO
749796;2,000;GO
749797;2,000;GO
749798;2,000;GO
749799;2,000;GO
749800;2,000;GO
749801;2,000;GO
749802;2,000;GO
749803;2,000;GO
749804;2,000;GO
749805;2,000;GO
749806;2,000;GO
749807;2,000;GO
749808;2,000;GO
749809;2,000;GO
749810;2,000;GO
749811;2,000;GO
749812;2,000;GO
749813;2,000;GO
749814;2,000;GO
749815;2,000;GO
749816;2,000;GO
749817;2,000;GO
749818;2,000;GO
749819;2,000;GO
749820;2,000;GO
749821;2,000;GO
749822;2,000;GO
749823;2,000;GO
749824;2,000;GO
749825;2,000;GO
749826;2,000;GO
749827;2,000;GO
749828;2,000;GO
749829;2,000;GO
749830;2,000;GO
749831;2,000;GO
749832;2,000;GO
749833;2,000;GO
749834;2,000;GO
749835;2,000;GO
749836;2,000;GO
749837;2,000;GO
749838;2,000;GO
749839;2,000;GO
749840;2,000;GO
749841;2,000;GO
749842;2,000;GO
749843;2,000;GO
749844;2,000;GO
749845;2,000;GO
749846;2,000;GO
749847;2,000;GO
749848;2,000;GO
749849;2,000;GO
749850;2,000;GO
749851;2,000;GO
749852;2,000;GO
749853;2,000;GO
749854;2,000;GO
749855;2,000;GO
749856;2,000;GO
749857;2,000;GO
749858;2,000;GO
749859;2,000;GO
749860;2,000;GO
749861;2,000;GO
749862;2,000;GO
749863;2,000;GO
749864;2,000;GO
749865;2,000;GO
749866;2,000;GO
749867;2,000;GO
749868;2,000;GO
749869;2,000;GO
749870;2,000;GO
749871;2,000;GO
749872;2,000;GO
749873;2,000;GO
749874;2,000;GO
749875;2,000;GO
749876;2,000;GO
749877;2,000;GO
749878;2,000;GO
749879;2,000;GO
749880;2,000;GO
749881;2,000;GO
749882;2,000;GO
749883;2,000;GO
749884;2,000;GO
749885;2,000;GO
749886;2,000;GO
749887;2,000;GO
749888;2,000;GO
749889;2,000;GO
749890;2,000;GO
749891;2,000;GO
749892;2,000;GO
749893;2,000;GO
749894;2,000;GO
749895;2,000;GO
749896;2,000;GO
749897;2,000;GO
749898;2,000;GO
749899;2,000;GO
749900;2,000;GO
749901;2,000;GO
749902;2,000;GO
749903;2,000;GO
749904;2,000;GO
749905;2,000;GO
749906;2,000;GO
749907;2,000;GO
749908;2,000;GO
749909;2,000;GO
749910;2,000;GO
749911;2,000;GO
749912;2,000;GO
749913;2,000;GO
749914;2,000;GO
749915;2,000;GO
749916;2,000;GO
749917;2,000;GO
749918;2,000;GO
749919;2,000;GO
749920;2,000;GO
749921;2,000;GO
749922;2,000;GO
749923;2,000;GO
749924;2,000;GO
749925;2,000;GO
749926;2,000;GO
749927;2,000;GO
749928;2,000;GO
749929;2,000;GO
749930;2,000;GO
749931;2,000;GO
749932;2,000;GO
749933;2,000;GO
749934;2,000;GO
749935;2,000;GO
749936;2,000;GO
749937;2,000;GO
749938;2,000;GO
749939;2,000;GO
749940;2,000;GO
749941;2,000;GO
749942;2,000;GO
749943;2,000;GO
749944;2,000;GO
749945;2,000;GO
749946;2,000;GO
749947;2,000;GO
749948;2,000;GO
749949;2,000;GO
749950;2,000;GO
749951;2,000;GO
749952;2,000;GO
749953;2,000;GO
749954;2,000;GO
749955;2,000;GO
749956;2,000;GO
749957;2,000;GO
749958;2,000;GO
749959;2,000;GO
749960;2,000;GO
749961;2,000;GO
749962;2,000;GO
749963;2,000;GO
749964;2,000;GO
749965;2,000;GO
749966;2,000;GO
749967;2,000;GO
749968;2,000;GO
749969;2,000;GO
749970;2,000;GO
749971;2,000;GO
749972;2,000;GO
749973;2,000;GO
749974;2,000;GO
749975;2,000;GO
749976;2,000;GO
749977;2,000;GO
749978;2,000;GO
749979;2,000;GO
749980;2,000;GO
749981;2,000;GO
749982;2,000;GO
749983;2,000;GO
749984;2,000;GO
749985;2,000;GO
749986;2,000;GO
749987;2,000;GO
749988;2,000;GO
749989;2,000;GO
749990;2,000;GO
749991;2,000;GO
749992;2,000;GO
749993;2,000;GO
749994;2,000;GO
749995;2,000;GO
749996;2,000;GO
749997;1,750;GO
749998;1,750;GO
749999;1,750;GO
750000;1,750;GO
750001;1,750;GO
750002;1,750;GO
750003;1,750;GO
750004;1,750;GO
750005;1,750;GO
750006;1,750;GO
750007;1,750;GO
750008;1,750;GO
750009;1,750;GO
750010;1,750;GO
750011;1,750;GO
750012;1,750;GO
750013;1,750;GO
750014;1,750;GO
750015;1,750;GO
750016;1,750;GO
750017;1,750;GO
750018;1,750;GO
750019;1,750;GO
750020;1,750;GO
750021;1,750;GO
750022;1,750;GO
750023;1,750;GO
750024;1,750;GO
750025;1,750;GO
750026;1,750;GO
750027;1,750;GO
750028;1,750;GO
750029;1,750;GO
750030;1,750;GO
750031;1,750;GO
750032;1,750;GO
750033;1,750;GO
750034;1,750;GO
750035;1,750;GO
750036;1,750;GO
750037;1,750;GO
750038;1,750;GO
750039;1,750;GO
750040;1,750;GO
750041;1,750;GO
750042;1,750;GO
750043;1,750;GO
750044;1,750;GO
750045;1,750;GO
750046;1,750;GO
750047;1,750;GO
750048;1,750;GO
750049;1,750;GO
750050;1,750;GO
750051;1,750;GO
750052;1,750;GO
750053;1,750;GO
750054;1,750;GO
750055;1,750;GO
750056;1,750;GO
750057;1,750;GO
750058;1,750;GO
750059;1,750;GO
750060;1,750;GO
750061;1,750;GO
750062;1,750;GO
750063;1,750;GO
750064;1,750;GO
750065;1,750;GO
750066;1,750;GO
750067;1,750;GO
750068;1,750;GO
750069;1,750;GO
750070;1,750;GO
750071;1,750;GO
750072;1,750;GO
750073;1,750;GO
750074;1,750;GO
750075;1,750;GO
750076;1,750;GO
750077;1,750;GO
750078;1,750;GO
750079;1,750;GO
750080;1,750;GO
750081;1,750;GO
750082;1,750;GO
750083;1,750;GO
750084;1,750;GO
750085;1,750;GO
750086;1,750;GO
750087;1,750;GO
750088;1,750;GO
750089;1,750;GO
750090;1,750;GO
750091;1,750;GO
750092;1,750;GO
750093;1,750;GO
750094;1,750;GO
750095;1,750;GO
750096;1,750;GO
750097;1,750;GO
750098;1,750;GO
750099;1,750;GO
750100;1,750;GO
750101;1,750;GO
750102;1,750;GO
750103;1,750;GO
750104;1,750;GO
750105;1,750;GO
750106;1,750;GO
750107;1,750;GO
750108;1,750;GO
750109;1,750;GO
